"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
186032,161855,1049.22,400.78,6459,13482.3,7128.42,35415.1,2786.25,5313.36,2835.4
193892,113988,6281.98,1995.78,15315.8,171226,29915.3,109479,1824.75,71061.1,2836
86009.8,55966.6,319,151.38,4677,42819.7,7700.94,12096.2,845.25,2130.96,2839.8
81162.8,77113.9,1746.38,531.28,9201,89918.4,16195.1,31366.9,1416.75,15024.4,2861
193950,47260.2,541.72,462.26,3624,15348.1,5206.5,41666.8,870,2653.56,2862.1
179733,38106.1,364.82,265.64,4834.5,44500.6,8562.06,28771.1,745.5,2592.72,2869.6
159101,55015.7,1034.72,481.4,4442.25,27409.2,6310.98,25471.7,909,9463.74,2875.9
200349,65054.3,719.2,335.24,6432,47538.7,9565.14,22904.7,1131.75,6242.34,2882.9
97690.8,59179.4,399.62,268.54,3789.75,22020.2,5352.36,23590.3,726,2362.62,2883.5
115740,37817.5,390.92,320.16,3610.5,22452.3,5218.98,19936.8,750,2496.78,2884.5
149850,53887.1,455.3,263.9,3175.5,13034.6,4147.26,21323.6,661.5,2456.22,2894.1
67056.2,42882.8,497.06,263.9,4281.75,32448,6249.36,19333.9,768,4198.74,2936.4
161091,72245.9,1407.66,526.64,10620,87966.1,16872.2,32961.2,1749.75,11674.3,2946.7
176593,125172,586.38,385.12,4993.5,30804.5,7421.7,35805.1,1557.75,4209.66,2958
137744,33802.1,519.68,233.16,4207.5,33643.7,7157.28,19603,923.25,2635.62,2971.3
73047.6,15061.8,554.48,110.78,1683.75,17672.5,2884.44,5966.22,267,5838.3,2973.8
108480,25294.6,273.76,110.2,2103,14625.8,3322.02,7375.68,431.25,943.02,2994
149886,68877.9,500.54,182.12,5936.25,29116.6,6747.78,16407.3,1134.75,4084.86,3012.1
161094,42103.6,398.46,201.26,3214.5,23027.9,4890.6,14001.8,648,2051.4,3018.3
175274,30700.8,270.28,250.56,3072,20537.4,5082.48,22996.7,585.75,2051.4,3026.1
59211.7,33331.7,212.28,200.1,4209,31039.3,6379.62,17306.6,702.75,2540.46,3031.5
183450,68018.3,4022.88,704.7,11589.8,135702,21874.3,26289.1,1428,43959.2,3036.6
90269.3,29504.3,226.2,159.5,3159.75,26155,5109.78,14199.1,519.75,2101.32,3041.9
94936.2,12678.9,139.2,37.7,1212.75,9667.32,1766.7,7645.56,204,450.84,3046.4
114020,58786.3,714.56,230.26,6573.75,57304.3,10090.1,13529.9,1025.25,5275.14,3058
193887,86332.7,427.46,231.42,7241.25,52692.1,9959.04,14582.1,1509,3738.54,3058.8
250612,150221,1414.62,907.12,12436.5,88402.1,19481.3,50774.1,2364.75,8484.06,3062.9
82652.6,40243.3,700.64,276.66,3093.75,12986.2,4502.94,22651.2,887.25,3095.04,3069.6
104152,145263,403.1,80.62,4183.5,13408.2,3984.24,9125.22,2432.25,2592.72,3075.2
219832,125429,1752.18,412.38,7868.25,54184.3,10880.2,21075.6,1737.75,10691.5,3083.3
150453,66648.7,1085.76,161.24,6949.5,41022.5,10126.7,14675.7,2159.25,6522.36,3084
94900.1,74659.3,1430.28,493.58,10647.8,103067,17693.5,27316.4,1472.25,17372.9,3084.2
152709,34957.3,448.34,189.08,4407,39547.6,7133.1,9803.82,709.5,2824.38,3086.7
158120,33167.9,156.6,169.94,2696.25,18478.2,3940.56,13940.2,543,1912.56,3102.9
51278.1,10757.8,790.54,268.54,2326.5,25945.1,4687.8,18220.8,306.75,6286.8,3103.4
202671,181039,1299.78,310.3,7356,30792.1,9681.36,26025.5,2335.5,5824.26,3106.6
217407,70049.5,3529.88,725.58,17629.5,233336,35987.6,36001.7,1789.5,39787.8,3109.8
175938,54641.3,781.84,672.22,4056,12494,5880.42,47261.8,1038,4458.48,3110.3
164624,92307.5,769.08,397.88,8353.5,51111.1,11482.4,25268.1,1650.75,5364.84,3116.5
99237.2,42417.2,372.36,251.72,4182.75,31818.5,6425.64,22222.2,729,2854.02,3116.5
136267,71571.2,672.8,265.64,8046.75,45410.8,10640.8,18688,1767.75,5889,3120
195303,47757.8,468.64,274.92,11112.8,146794,22631.7,22108.3,1057.5,4015.44,3123.9
178033,44676.8,408.9,389.76,3531,18854.2,4916.34,24617.6,788.25,2591.16,3140
149042,48886.5,462.26,248.82,3812.25,20783.1,4825.08,16532.9,977.25,2546.7,3140.3
125794,47827.3,545.2,93.38,4151.25,29710.2,6307.86,12833.3,926.25,2254.2,3141.2
90155.8,22370.4,238.38,133.98,2190,9374.04,2449.98,12502.6,563.25,1323.66,3146.8
28288,51157.9,593.92,77.14,4365.75,38292.5,7393.62,11971.4,891,2843.88,3148.2
110331,38621.7,335.24,96.86,5229.75,54625,9712.56,14350.4,827.25,2393.04,3151.7
166969,97087.4,803.88,434.42,6830.25,33467.5,9657.18,40490.6,1400.25,5435.82,3157
44104.8,28891.2,266.22,61.48,5759.25,75735.7,11661.8,10957.4,641.25,2857.92,3159.5
197630,66799.2,748.2,661.2,6049.5,24585.6,7456.02,41421.1,1416.75,3895.32,3189.7
221340,52571.2,887.98,543.46,3660.75,18667.7,5396.82,23357.1,786,8076.9,3196.1
92093.8,40079.5,1198.86,294.64,4393.5,25891.3,5802.42,14738.9,2071.5,3498.3,3198
95711.4,50943.4,741.82,345.1,4900.5,34423,7234.5,27938.8,853.5,4765.8,3210.1
157466,28497.3,116,82.36,2350.5,20047.6,4043.52,14291.9,489.75,1279.2,3210.4
79196.9,23063,283.62,66.7,2847.75,29055,4686.24,6884.28,383.25,1564.68,3219.9
262143,89369.3,729.06,584.64,7936.5,61824.4,13160.2,49393.5,1545,5712.72,3220.6
53083.5,29987.9,314.36,118.9,3708.75,35160.1,6587.88,9615.06,645.75,1797.9,3222.5
165420,60356.4,556.8,192.56,5319.75,47108.1,8700.9,14462,885,2621.58,3255.9
235738,97545.2,1108.96,650.76,13618.5,138375,24973.3,48311.6,2331,6689.28,3275.4
60469,24868.7,598.56,151.96,2361,16093,3818.1,14625.8,440.25,2634.06,3276.1
89993.9,44521.6,772.56,182.7,4627.5,26484.1,6598.02,12505.7,993,3235.44,3279.4
262143,126574,13045.9,2790.38,16727.3,160285,29592.4,116302,2319.75,136877,3291
258339,118471,2682.5,666.42,22000.5,262143,42581,34238.1,2259,28536.3,3291.5
148282,74412.8,615.96,353.8,6503.25,46407.7,9641.58,23037.3,1397.25,3391.44,3309.6
128661,58572.5,417.02,373.52,5031,37714.6,7514.52,26977.1,924.75,2655.9,3313.1
108570,114648,435.58,397.88,3532.5,14997.1,5128.5,32464.4,1383.75,3001.44,3333.6
101143,36168.6,1444.78,513.3,4842,42904.7,8083.92,22100.5,824.25,17172.5,3341.7
141261,54006.4,363.08,266.8,3098.25,18172.4,4454.58,18362.8,636.75,2254.98,3360.1
83536.6,44470.1,316.1,280.72,8200.5,89411.4,14765.4,19464.1,1131,3583.32,3374.4
129195,63685.4,1074.16,239.54,6822.75,64562.2,11228.1,19666.9,1047,7644.78,3374.7
172385,45894.4,336.98,213.44,5106,51197.6,9132.24,18364.3,841.5,2886.78,3375.7
97575.2,23065.4,136.88,80.04,1761.75,19422,3320.46,5341.44,320.25,886.86,3387.8
100590,75695.1,501.12,146.16,3019.5,14015,4190.16,14080.6,927.75,2759.64,3391.2
242362,65736.8,4732.22,1055.6,13284,156483,26290.7,44229.1,1441.5,45584.8,3397.4
195950,88923.1,823.02,255.2,5920.5,42880.5,9304.62,19754.3,1308.75,3795.48,3398.4
178138,77623.3,1172.18,368.3,9381,106792,17626.4,16675.6,1280.25,10097.1,3398.8
86833.3,28317.9,248.82,129.34,3101.25,28212.6,5172.18,8148.66,504,3201.9,3401.9
199043,56809,720.36,249.98,4767.75,47173.6,8212.62,13535.3,873.75,8518.38,3406.7
159267,52540.8,597.98,699.48,4569.75,28104.2,8329.62,60347,1005,5155.8,3407.6
175306,75214.6,546.94,233.74,6834,58747.3,10920.8,15358.2,1170.75,4079.4,3407.9
133903,41396.9,-31.32,86.42,3438,28417.7,5060.64,3909.36,648.75,1670.76,3409
148813,42381.3,497.06,349.16,5101.5,36202.1,7841.34,33403.5,1011.75,3612.96,3411.4
94634.9,32089.2,345.68,156.02,2118.75,10836.5,2425.02,5353.14,589.5,3400.8,3413.3
159871,61458.5,553.9,578.26,5511,40114.6,8917.74,41340,1089,3239.34,3413.9
219373,71838.8,1134.48,520.84,6017.25,31742.9,9406.02,41487.4,1266.75,7147.92,3430.7
81174.3,40001.5,389.76,185.6,3897.75,27184.6,5878.08,14425.3,820.5,2332.98,3431.1
244916,103164,476.18,185.6,5507.25,38716.9,8230.56,23095.8,1339.5,3033.42,3436.3
262143,128588,1818.88,882.76,10003.5,32593.9,12473.8,51041.6,2508.75,11622,3443.3
104846,36969.7,306.24,186.18,4248.75,41571.7,7327.32,15402.7,738,1956.24,3446.5
127787,53383.2,606.68,254.04,3837.75,20598.2,5884.32,27148.7,900,3001.44,3457.5
51145.5,28227.4,1077.06,237.22,2974.5,26056.7,5022.42,14363.7,567.75,13357.5,3461.4
102003,45238.4,352.64,229.1,4107,32517.4,6680.7,26240,828.75,2768.22,3462.3
44630.4,34896.4,472.12,307.98,2729.25,8909.94,3378.18,16772.3,666,2563.08,3462.7
186907,145537,873.48,325.38,7095,42073.2,9752.34,17897.1,1890,4591.08,3473.2
101138,61390.7,359.02,357.86,6102.75,61634,11209.4,31527.6,967.5,5206.5,3473.6
128802,100611,1281.8,338.72,5558.25,12563.5,5523.18,12423.1,2196,6797.7,3476.7
132669,92942.5,3021.22,809.68,14835.8,153750,26427.2,37777.7,2111.25,28894.3,3477.2
166589,107142,684.98,240.12,5705.25,39993.7,7835.1,17249.7,1429.5,4830.54,3479.9
148347,63896,554.48,425.14,5992.5,39513.2,9264.84,32026,1346.25,4534.14,3481.8
75020.3,17831.6,388.6,101.5,2265.75,15713.1,3560.7,14486.9,389.25,1728.48,3484.1
164565,49078.4,613.06,154.86,5156.25,47638.5,9115.86,20818.2,864,2374.32,3484.2
46707.8,24708.8,154.86,18.56,1893.75,11155.6,2657.46,6843.72,431.25,1301.04,3486
261969,122125,2677.28,946.56,13248.8,121898,22049.8,47913.8,2228.25,31422.3,3487
116511,52042.4,621.76,285.36,4789.5,34426.9,7619.04,27309.4,1015.5,2885.22,3492.9
163894,111431,1834.54,600.3,11452.5,101142,18468.1,34816.1,2149.5,16280.9,3505.9
152239,51454.3,270.86,174.58,4122.75,30100.2,6510.66,21482.8,807.75,2898.48,3508.7
167920,31638.4,161.24,120.06,3020.25,26530.1,5118.36,11264.8,617.25,1824.42,3508.9
262143,70479.2,5400.38,1517.28,11644.5,112090,21184,83573.1,1658.25,68047.2,3519.6
64019.3,48090.9,863.62,602.04,4750.5,29502.7,7226.7,45886.6,1030.5,7630.74,3525.8
106763,45374.9,4101.76,564.34,5202,39290.2,7986.42,18792.5,997.5,44037.2,3526.5
249766,59153.6,524.9,284.2,5052,40436,8923.2,36898.7,915,2763.54,3540.1
96560,31441.8,1847.88,327.7,4963.5,51549.4,8929.44,12790.4,649.5,19241.8,3549.4
132312,23691.7,237.22,164.14,1868.25,7147.14,2735.46,14671,534,2012.4,3553
122010,44200.3,1635.6,710.5,9573.75,122871,19932.1,45013.8,1033.5,18409.6,3557.8
176100,63267.4,591.6,169.36,7998.75,91371.5,14699.1,7037.16,1167.75,4442.88,3558.1
170175,41482.7,1833.96,493,6599.25,85023.9,12580.6,17685.7,786,24017.8,3558.9
92187.6,68943.4,784.74,509.82,9438,97883,16498.6,28983.2,1362.75,6109.74,3562
78032.7,15446.3,92.8,62.64,1707.75,12157.9,2276.04,5399.94,403.5,932.88,3586.7
258659,119939,8319.52,2231.26,21081,244060,41201.2,118084,2482.5,94170.2,3594.9
125278,97638.8,3763.04,1086.34,15093.8,155396,26551.2,46406.9,2145,44633.2,3595.4
169497,92554.8,671.64,569.56,5895,29652.5,8060.52,33008.8,1302.75,4641,3610.6
202822,33844.2,168.2,270.86,3887.25,32101.7,6425.64,23507.6,821.25,2040.48,3617.5
185772,41711.3,2446.44,520.26,14961,222160,32963.6,24669.1,1135.5,27020,3619.9
63715.3,29479.3,326.54,67.86,2672.25,20496.1,3868.02,7209.54,549.75,1511.64,3635.6
194082,128980,363.08,736.02,8331,84662,16117.9,55936.1,1297.5,5112.9,3641.4
84503.6,32816.9,295.22,222.14,3417,23735.4,5433.48,19578.8,657.75,2039.7,3643.7
87786,15759.9,180.38,139.78,1611,11060.4,2502.24,10799.1,427.5,996.84,3649.1
238262,60737.8,407.16,628.14,7382.25,68097.1,12997.9,45296.9,1263.75,4389.06,3652.7
223683,78434.5,805.62,638.58,8119.5,60412.6,13328.6,49675.1,1509.75,7203.3,3662.1
227284,79563.9,1283.54,661.2,7862.25,51270.2,11469.9,39106.1,1510.5,7704.06,3663.1
64073,27405.3,426.3,114.84,2506.5,18983.6,3974.1,9727.38,588,4339.14,3663.2
167473,77769.9,1068.36,327.12,14336.3,184787,29726.6,20032.7,1605,7932.6,3667.4
99020.2,41842.3,1314.86,433.84,3786.75,15136.7,4776.72,24864.1,832.5,10530,3668
124222,82802.5,644.38,288.26,4227.75,14877.7,4850.82,18495.4,1864.5,3236.22,3673.6
138548,36370.6,414.12,227.36,3198.75,17664.7,4442.1,16923.7,706.5,2983.5,3676.9
132267,61910.2,227.36,128.76,3650.25,27930.2,5480.28,11313.9,841.5,2005.38,3693.2
143168,104534,741.82,301.02,12690,131013,21752.6,21617.7,1686,5058.3,3694
173975,89770.2,745.88,582.9,5939.25,28945.8,7849.14,40861.1,1403.25,3928.86,3694.5
225332,76269.2,3269.46,1132.16,10568.3,115506,20330.7,67765.6,1464.75,41711.3,3707.8
169843,81519.4,589.86,490.68,8846.25,61092.7,12171.1,36011.8,1692,4237.74,3708.5
124156,49407.5,1054.44,338.14,4709.25,36719.3,7480.98,14267.8,879.75,10239.1,3729.6
141678,61521.7,2824.6,691.36,5973,52526.8,9406.02,27539.5,993,30547.1,3730.4
92095.8,14783.3,81.78,8.7,1557,13686.7,2473.38,3492.06,275.25,881.4,3733.1
174053,67285.1,4095.38,718.04,6828.75,52067.3,11077.6,42593.5,1311,42511.6,3735.9
155033,107222,694.26,504.6,7111.5,45692.4,10071.4,32487.8,1412.25,3696.42,3748
244011,66429.5,650.76,296.96,9053.25,96347.9,15998.6,18181.8,1265.25,4124.64,3754.1
182832,99049.9,2438.32,701.8,13470,144140,24043.5,24343.8,1645.5,25682.3,3757.1
187929,73267.7,596.82,509.82,6179.25,42474.9,10129.1,36865.9,1167,5928,3757.6
83676,15945.5,270.86,153.12,1706.25,8644.74,2861.82,8186.88,414.75,2731.56,3758.1
69017.3,46774.3,426.88,351.48,3339,15484.6,4640.22,24985.7,780.75,3254.94,3764
156057,78631.8,3363.42,912.34,11022.8,114236,20499.2,65891.3,1635,36205.3,3776.9
68648.7,30137.6,406,236.06,3964.5,39299.5,6534.84,11504.2,560.25,3772.08,3777.2
136368,51749.9,427.46,244.76,4026.75,33739.7,6653.4,20778.4,698.25,2639.52,3778.1
175143,34314.5,110.78,294.06,3247.5,28054.3,5938.92,23871.1,527.25,1617.72,3779.2
69035,38305,232,92.8,3841.5,30908.3,5956.86,11179,694.5,2047.5,3782
48575.8,17502.4,275.5,66.7,2742.75,21304.9,4413.24,4930.38,432,2703.48,3782
147811,28018.4,378.74,190.82,2904.75,24133.2,5154.24,15951,515.25,2194.92,3786.2
132280,44282.2,2059,709.92,4159.5,25541.9,6835.14,34902.7,899.25,22471,3789.3
82471.8,30700.8,103.24,162.4,3783,23102,4388.28,8714.94,506.25,1170,3798.5
97875.1,44576.2,1621.68,563.76,8849.25,97844.8,16152.2,25636.3,1239,17915.8,3798.5
114554,108500,769.66,200.1,3768.75,12769.4,4782.18,22847.8,1577.25,3390.66,3803
107830,53537.6,922.78,295.22,4644.75,16610.9,5967,12792.8,1142.25,5672.94,3806.9
163626,78911.8,1184.94,389.76,10869.8,117744,19536.7,20257.4,1588.5,13451.9,3818.4
42648.9,11075.2,3214.94,891.46,2572.5,35134.3,5248.62,13380.9,225.75,27907.6,3819.6
160346,65821.1,490.1,448.34,6225.75,38252,7836.66,28596.4,1027.5,3457.74,3822.1
54576.8,20780,461.68,225.62,3829.5,50800.6,8049.6,8790.6,454.5,3425.76,3825.5
150094,36080.5,338.72,200.68,4045.5,36224.8,6596.46,15128.1,660,2203.5,3837.3
262143,66976.3,535.34,566.66,12124.5,144411,24986.5,57386.9,1593.75,5596.5,3840.1
79924.5,49973,979.62,231.42,7003.5,56931.4,11133.7,12476.1,1224,6052.8,3847.7
129897,39613.9,407.74,333.5,2371.5,6588.66,2926.56,22804.1,632.25,2118.48,3860.8
169322,97408,6530.8,1330.52,11491.5,114582,19824.5,53613.3,1610.25,71654.7,3883.7
98687.7,34161.7,1377.5,280.72,5709,70529.2,11078.3,18234.1,550.5,17217.7,3893.4
79821.1,27637,2733.54,545.78,4060.5,43698.7,7398.3,18113.2,635.25,24983.4,3898.1
107654,29879.5,240.7,176.32,2896.5,22694.1,4558.32,13351.3,576.75,1635.66,3898.4
195354,74935.4,1013.84,464.58,8996.25,82685.5,14929.2,27525.4,1445.25,9774.18,3899.8
86369.5,44064.5,207.06,252.3,3580.5,16014.2,4525.56,19253.5,695.25,1986.66,3902.1
121758,25775.1,302.18,187.92,2767.5,25489.6,4788.42,12699.2,498,1391.52,3911.7
150308,39027.3,457.62,162.98,4287,43079.4,7842.12,22081,670.5,2266.68,3917.9
172778,63400.7,548.1,454.14,5744.25,34866.8,8621.34,32151.6,1213.5,5890.56,3921.1
73303.3,28940.3,251.14,32.48,1419.75,5468.58,1647.36,4863.3,363.75,1101.36,3924.3
101149,37481.3,528.38,211.12,4500.75,21777.6,5562.18,13215.5,1098,5065.32,3926.4
133345,51217.1,388.6,360.18,2995.5,11186,3612.18,19808.1,801,2664.48,3929.4
133371,41525.6,289.42,333.5,3528.75,22588,5314.14,26388.2,756.75,2103.66,3933.2
83286.4,23140.3,462.84,160.66,1759.5,9278.88,2602.08,8824.14,411,1407.12,3936.9
125911,37121.8,621.76,288.26,3266.25,21484.3,4625.4,12263.2,624,2173.86,3942.7
135895,25467,139.78,176.9,1894.5,13192.1,2873.52,14832.5,336.75,1151.28,3943.8
262143,76142.8,1052.7,653.66,9012,69987.1,14843.4,46307,1776,6919.38,3945.1
137017,82046.6,3060.08,669.32,8154,68621.3,12933.2,44906.2,1490.25,30042.5,3945.7
124898,93572.7,843.9,650.18,7762.5,56761.4,12210.9,40948.4,1470.75,6783.66,3947.3
108130,71096.2,546.36,418.76,3925.5,20837.7,5463.9,28077.7,852,2634.06,3955.7
153896,103274,908.28,674.54,15704.3,173608,28834.3,52118.8,2101.5,6771.96,3956.2
60945,27159.6,117.74,55.68,2625.75,13579.8,3006.9,6534.84,573,1277.64,3961.8
104062,51307.6,3448.1,654.24,13155.8,171621,26023.9,20240.2,1213.5,33068.1,3962
262143,73603.9,520.84,743.56,6271.5,36848,9701.64,54684.2,1278,5642.52,3963.3
130259,43183.9,3172.6,475.02,5797.5,57009.4,9442.68,20365,917.25,29739.8,3964
127348,59627.9,183.28,262.74,7785.75,74444.8,12201.5,17474.3,1102.5,3254.16,3964.4
152680,45740.8,461.1,517.36,3706.5,14518.1,5114.46,33596.2,861,4170.66,3965
154316,154898,720.36,455.88,4860,17837.8,5403.06,19319,1465.5,3218.28,3967.7
73497.8,45075.4,333.5,59.16,1732.5,8747.7,2298.66,7156.5,576.75,1669.98,3969.4
110028,40345.5,113.68,251.72,3423,25830.5,5177.64,18113.2,627.75,2020.98,3969.9
81275.6,29767.1,759.8,215.18,2619.75,15033.7,3359.46,12977.6,504,5343.78,4001.4
262143,118119,1118.24,626.98,9377.25,50158.7,13152.4,56061.7,1926.75,6326.58,4001.7
215822,81870.4,1102,466.32,8001.75,60709,12428.5,28154.9,1380.75,6613.62,4001.9
119573,75795.7,392.08,225.62,6894,62924.9,11268.7,18408.8,1113,4226.04,4007.5
190399,115013,1097.36,482.56,7539,22391.5,8684.52,35034.5,4224,7232.94,4018.1
114453,20776.9,186.76,105.56,1928.25,17491.5,3105.18,9491.04,333.75,1022.58,4022.6
116661,53417.5,528.96,302.18,5228.25,32183.6,7144.8,17900.2,925.5,3818.1,4029.2
53715.2,35970.5,146.74,133.98,3362.25,32265.5,5708.82,14132,612,1645.8,4029.4
92952.6,29879.5,443.12,331.76,8676.75,122616,18762.1,19486,789,2551.38,4030.6
104712,19253.5,98.6,142.68,1861.5,9904.44,2692.56,11133.7,382.5,1021.02,4031.5
91666,23304.8,425.14,103.24,2967.75,24758.8,4887.48,7909.2,612,1786.98,4037
116132,41005.4,438.48,393.82,3005.25,8660.34,3956.94,27244.6,782.25,4180.8,4046.7
230449,66555.8,1519.02,589.28,5126.25,13176.5,6888.96,28643.9,1253.25,9079.98,4048
83125.2,47324.9,1403.02,352.06,5813.25,35479.1,8254.74,14586.8,1053.75,7567.56,4053.7
61909.9,41301.8,990.06,199.52,4142.25,46566,7653.36,9542.52,531,7040.28,4077.1
236310,64670.6,524.9,556.22,6543,53708.5,10983.2,42379.7,1228.5,4114.5,4077.5
137709,67110.4,821.28,749.94,7785,42669.1,10959.8,47389.7,1666.5,6020.82,4092.2
95005.5,51623.5,610.16,310.88,3121.5,13490.1,4223.7,19181,1098.75,3184.74,4092.9
199465,62949.9,549.84,116.58,11769,159764,24047.4,11460.5,1107.75,5351.58,4101.3
85206.7,41098.2,150.22,249.4,3612,22705,5084.04,20223.8,700.5,1922.7,4105.8
244207,81304.1,1751.6,785.9,8189.25,42413.3,12277.2,57928.3,1803.75,8835.06,4112.4
234377,79124.8,744.14,550.42,6876,56061.7,11600.9,49101.8,1291.5,5540.34,4112.9
262143,74451.8,4545.46,892.62,17946.8,225137,37085.1,40780,2063.25,43048.2,4114.4
138491,56760.6,446.02,321.32,3628.5,17582,4882.02,24450.7,841.5,2773.68,4114.5
112192,45725.2,231.42,182.12,8131.5,99118.5,15600.8,13867.6,914.25,3365.7,4115.2
109402,48111.2,373.52,223.88,4320,27496.6,6321.12,19521.1,896.25,2876.64,4117.4
67986.4,25360.1,233.16,140.94,3223.5,26591,4951.44,10338.9,506.25,1187.94,4128.2
114136,53362.9,772.56,270.28,4725,36096.8,7845.24,21968.7,942,5782.14,4129.7
102410,31157.9,95.7,333.5,4462.5,44601.2,7912.32,21553,630,2102.1,4137
260103,132432,1806.12,1186.68,10728,41697.2,14075.1,90718.7,2529,12355.2,4148
84325.4,40942.2,374.68,289.42,7572.75,84932.6,13967.5,15890.2,964.5,3435.9,4152.2
145035,40897.7,491.26,125.28,2949.75,15805.9,3702.66,5605.08,616.5,1797.9,4152.8
174603,96122.5,889.72,419.92,8440.5,66876.4,13885.6,39183.3,1788.75,7330.44,4162.3
163105,38641.2,482.56,325.96,13335,197321,29334.2,20941.4,1002,3581.76,4194.3
191634,56053.9,512.72,297.54,8329.5,98422.7,16147.6,23687.8,1140.75,3568.5,4194.8
186963,80877.4,574.78,603.2,5430,33482.3,8295.3,50459,1015.5,3852.42,4202.4
63514,24877.3,195.46,158.92,2439,21283.9,3954.6,13022.1,352.5,2745.6,4203.3
57726.6,26813.3,586.96,222.14,3096,18017.2,3969.42,13994,633.75,4350.84,4205.9
73793.6,27225.1,211.12,97.44,3594,45707.2,7201.74,8965.32,436.5,1332.24,4206.8
120520,35481.4,459.94,339.3,3422.25,18352.6,4917.9,19151.3,837.75,2913.3,4215.3
115801,55661.6,1162.9,406,5908.5,61114.6,10563.5,19520.3,930.75,11510.5,4217.6
231425,85183,1235.4,493.58,6251.25,24049,7970.04,39370.5,1432.5,7250.88,4218.2
262143,65345.3,2745.14,694.26,10995.8,128998,21499.1,42578.6,1339.5,26363.2,4232.2
85068,21349.4,172.84,203,1981.5,16299.7,3495.18,9469.98,387,1320.54,4232.8
154127,61036.6,354.96,360.18,4404,25659.7,5967.78,23284.6,724.5,2573.22,4233.3
199778,76978.2,628.72,82.36,13032.8,164109,25534.1,7786.74,1408.5,4914.78,4249.6
95436,28970.8,142.1,214.6,2218.5,15476.8,3638.7,21919.6,481.5,1336.14,4249.8
122509,53396.5,1304.42,552.74,8457.75,100124,16626.5,38691.1,1028.25,15134.3,4251.8
122680,86688.4,360.76,300.44,6378,48560.5,9768.72,22163.7,1245.75,4112.16,4252.7
85559.6,25179.2,626.98,248.24,7323.75,99967.1,15004.1,11869.3,591.75,8321.82,4254.2
47268.2,39783.1,227.36,124.7,3660.75,29654.8,5512.26,10063.6,555,1825.2,4257.5
95616.2,29189.2,129.34,146.16,4590,51935.5,8733.66,9618.18,559.5,2182.44,4260.9
155857,69607.2,707.02,624.66,6003.75,39936.8,9657.96,58998.4,1098,4394.52,4275.5
113408,63251,2221.98,665.84,10273.5,119719,19887.7,41717.5,1223.25,22818.9,4276.4
112866,75181.9,569.56,207.64,6804.75,52851.2,9987.12,13297.4,1122.75,3836.82,4280.4
262143,102083,1220.32,864.78,13614.8,121483,24860.9,84148.7,2298,7953.66,4281.2
151908,102559,2735.28,765.02,7035,37166.2,9491.04,47339.8,1748.25,27108.1,4285.4
91925.8,49388,925.68,330.6,7548,76134.2,12685.9,17273.9,888,8477.04,4292.6
167173,53536.1,1731.88,617.7,4784.25,28544.1,6953.7,30666.5,953.25,16646,4294.3
165218,40597.4,1249.9,324.8,4809,40482.8,8025.42,12278,927.75,9884.16,4296.2
123431,59577.2,572.46,158.92,6489.75,54558.7,10235.2,13664.8,1023,3231.54,4301.5
123335,30315.5,222.72,107.3,2040.75,9884.94,2636.4,10462.1,498,1248.78,4307.6
189156,131119,1503.94,413.54,9944.25,28090.1,11333.4,21620,3213.75,12129.8,4316.6
64276.3,21839.2,265.64,9.86,3004.5,28113.5,5267.34,7559.76,498,1482,4317.9
103442,38213,1078.8,316.68,6691.5,92566.5,13965.9,19957.9,738.75,12982.3,4329.5
185313,55135.9,239.54,248.82,4620,32012.8,6617.52,22297.9,864.75,2605.2,4333.6
63091.8,66179.9,2067.7,698.9,6082.5,35935.4,8048.04,31090.8,1223.25,22939,4340.9
50143.9,108354,249.98,-14.5,3563.25,894.66,730.86,351.78,2334.75,1119.3,4345.7
153624,44233.8,961.64,251.72,10872.8,153928,22999.9,21309.6,912,10401.3,4347.2
129513,81203.5,398.46,270.28,15600.8,175586,27131.5,21116.2,1420.5,4820.4,4348.6
155889,63586.4,390.34,431.52,4485.75,35057.1,7258.68,28959.1,851.25,2832.18,4349.1
121524,116245,1163.48,597.4,10271.3,38456.3,11294.4,30148.6,2376,8180.64,4360.2
144884,83653.4,2523.58,622.92,8653.5,78636.5,14499.4,27709.5,1614.75,30648.5,4360.4
182323,28146.3,353.22,179.8,2997.75,17795.7,4524,16756,621,2473.38,4365
165744,52643,670.48,320.16,5301.75,30803.8,7671.3,26492.7,1130.25,4486.56,4365.2
199088,153421,1776.54,906.54,12696.8,77244.2,18542.9,41438.3,2557.5,11555.7,4365.7
189657,117400,1467.4,1847.3,11246.3,62953,19415.8,158141,2127,9999.6,4369.6
229574,53090.7,427.46,607.84,4614.75,29128.3,7222.02,46223.6,990.75,2789.28,4399.5
262143,124509,1045.16,940.76,9349.5,61625.5,14649.2,64689.3,1901.25,6747,4402.3
134911,52241.3,1100.84,278.4,10794,145050,21891.5,19365.1,1033.5,10512.8,4402.7
101621,46281.3,551,365.4,4063.5,21340,5544.24,24928.8,951,3215.16,4408.9
119460,65945.1,414.7,149.06,5139,34504.1,7550.4,17867.5,1010.25,2536.56,4422.6
179611,69671.2,2849.54,932.64,12288,151069,24488.1,57142.8,1445.25,33873.8,4423.9
