"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
78601.2,42618,120869,25137.1,18154,90744.9,1496.4,236.06,3852,41162.2,7297.68,19500.8,540,2028,307.6
167396,91644,119707,49005.1,31356,102424,825.34,236.06,4631.25,39230.1,7823.4,19047.6,890.25,3598.14,308.2
81340.2,47523,112171,26807.8,17283,101653,1135.64,363.08,3528.75,16891.7,5249.4,17735.6,969.75,5195.58,308.5
74681.7,49372,99131.9,77255.1,60744,83349.6,955.26,215.18,2622.75,15676.4,3665.22,11299.1,1246.5,8766.42,308.9
68012.2,37721,118164,39490.6,27597,93780.4,605.52,146.16,2956.5,14509.6,3718.26,8264.88,751.5,1893.84,309
44416.9,25294,115083,34242.8,21786,103008,941.34,100.34,3206.25,14651.5,3526.38,5916.3,733.5,8338.98,309.5
43849.1,25466,112844,19734,13690,94469.5,496.48,272.02,2757,13900.4,3594.24,8094.84,696.75,3715.14,309.6
66077.6,36491,118672,32836.4,23407,91937,1010.36,202.42,3803.25,21505.4,5294.64,15579.7,849,7890.48,310
151084,81552,121412,49217.2,31088,103754,609,397.3,2952,19761.3,4803.24,24655.8,779.25,2422.68,311.4
148575,84335,115456,41135.6,29135,92530.1,773.72,248.82,3144,11884.9,4268.16,25140.2,947.25,3031.08,311.6
203694,124530,107197,38748.8,27366,92795.6,345.68,184.44,3126,13873.9,4107.48,18662.3,868.5,2473.38,312.8
130141,65350,130512,44643.3,27014,108305,517.36,285.94,3674.25,28326.5,6151.08,16069.6,789.75,2487.42,313.1
77824,38409,132788,34593.8,21869,103669,1713.9,294.64,5109,40906.3,8409.96,15492.4,1035.75,10104.9,313.2
54758.4,28259,126991,25696.3,18119,92943,767.92,203,3436.5,19111.6,4380.48,10099.4,661.5,5699.46,313.8
112386,60394,121954,48739.1,29786,107237,521.42,218.08,3977.25,28537.9,6193.2,12951.1,948,3265.86,314
71489.8,46879,99941.4,25126.1,20335,80977,651.34,126.44,1942.5,7319.52,2299.44,8713.38,579.75,2804.1,314
97638.5,49746,128630,49491.8,34642,93628.9,1952.28,524.32,4384.5,37943.1,7356.18,25339.9,854.25,17713,314.1
85457.6,55510,100893,17806.6,14306,81572.4,636.26,94.54,2092.5,15412.8,3030.3,3851.64,381.75,4430.4,314.2
80519.5,41371,127551,27679.9,19291,94034.9,980.78,216.34,2966.25,18198.2,4286.88,14826.2,698.25,10920,314.4
126112,82979,99602.1,27966.1,21063,87014.6,489.52,111.36,2250,3805.62,2293.98,4819.62,643.5,2868.84,314.8
59731.2,33257,117706,31968.3,22569,92829.7,516.78,285.94,3356.25,20659.1,4688.58,12499.5,852.75,5392.14,315
72752.5,43366,109946,77171.6,48178,104976,780.1,203.58,3346.5,7995,3485.82,8604.18,1383.75,2535,315.3
147235,81139,118922,35486.9,23795,97737.7,490.68,229.1,5352,55076.6,9575.28,13819.3,864,2988.96,315.6
132288,77147,112378,29466.8,20891,92438.8,763.86,339.3,4210.5,41352.5,7601.1,14101.6,757.5,8299.2,315.8
165793,91883,118253,45016.1,30203,97678.3,524.32,217.5,3732.75,31669.6,6250.14,7927.92,846,2262.78,316.9
107036,58401,120113,29367.8,19925,96594.6,256.94,190.24,2694.75,17082.8,4270.5,10190.7,682.5,2337.66,317.8
94812.4,46275,134276,47598.7,26819,116314,779.52,240.12,3757.5,19231.7,5295.42,12469.1,1017.75,5238.48,319.2
115842,63960,118696,37819.9,24716,100282,1693.6,472.12,4666.5,40277.6,8614.32,23059.1,891,14930,319.4
83674,53892,101753,27502,20688,87121.6,281.3,98.6,2362.5,20648.9,3967.08,10373.2,423.75,3435.9,319.6
50617.8,24699,134309,42159.8,23755,116312,888.56,196.62,3432.75,18961,4309.5,9951.24,746.25,5751.72,319.6
87384.8,46282,123738,30548.7,21626,92575.6,1254.54,267.96,2909.25,15430,3911.7,8731.32,706.5,9638.46,320.7
48235.8,30213,104630,19159.9,15121,83041.1,497.06,149.64,2138.25,22101.3,3830.58,8544.12,378.75,5027.1,321.8
65766.9,33270,129549,30447.3,20870,95610.6,1148.4,258.1,2619,13388.7,3732.3,10001.9,686.25,8290.62,323.7
72997.3,37128,128850,41511.6,25324,107428,850.86,252.88,3726.75,26477.9,5754.84,10615.8,755.25,3599.7,323.7
88376.9,44622,129798,20396.2,13822,96707.2,262.74,140.36,3441,39701.2,6440.46,9969.18,538.5,1944.54,323.9
119784,59782,131313,39611.5,24962,103997,469.8,122.96,3615,30315.5,6048.12,11043.2,750,2566.2,324.4
46712.6,31330,97713.3,19769.1,14662,88363.6,393.82,150.8,1786.5,12046.3,2653.56,6881.16,344.25,2996.76,324.4
81798.6,53299,100579,26734.5,20615,84990.1,629.88,105.56,2646.75,16990,3841.5,8668.14,532.5,4771.26,324.5
85765,48779,115228,25705.7,19247,87527.8,291.74,218.08,1662,14654.6,2949.18,8388.9,431.25,2226.9,324.5
69976.8,42509,107883,21439.1,16585,84717,163.56,59.74,1710,10621.3,2414.1,7089.42,412.5,1590.42,326.5
41343.3,23463,115479,23332.9,17383,87967.9,621.76,157.18,2661,14564.9,3836.04,7957.56,606.75,5534.88,327
115225,69771,108231,29084.6,19887,95846.1,1992.88,380.48,3479.25,21592,5035.68,15181.1,804,14976.8,327.3
67376.4,36911,119628,31178.9,21839,93563.9,608.42,219.82,4147.5,27246.2,5942.04,13985.4,890.25,4115.28,327.6
129362,65538,129358,47434.1,29030,107084,439.64,154.86,3345,27302.3,5789.16,18652.1,797.25,2209.74,328.5
61833.1,32364,125210,28488.7,17532,106493,969.18,257.52,3330,31015.9,5735.34,15014.2,618,5396.04,328.6
60452.7,36734,107852,28491.8,18778,99437.7,1137.38,185.02,3045,8090.94,3527.94,5996.64,1398,4152.72,329.6
62976.8,39807,103682,26076.2,20239,84437.4,266.8,45.82,2432.25,21057.7,3995.16,6247.8,603.75,2586.48,330.1
115772,58858,128907,39854.1,27566,94750,1376.34,286.52,4794,39408.7,7895.16,12040.1,943.5,11391.9,330.2
69249.8,40057,113297,25854.7,18541,91387.2,1233.08,194.3,2850,17422.1,4641,14630.5,591.75,8326.5,330.4
44120.4,23271,124252,32987,23331,92659.3,778.36,113.68,3627.75,16993.9,4495.92,9477,867.75,5614.44,330.6
79130.9,43962,117964,31955,21578,97052.8,974.98,198.94,3532.5,23662.9,5204.16,7894.38,825,8211.06,331.4
116174,55762,136537,40151.3,23490,112020,783,385.12,4137.75,40081.9,7965.36,33071.2,755.25,5100.42,331.7
89870.8,62619,94057.3,31348.2,19355,106145,1630.96,433.26,4215,24215.9,6096.48,22803.3,1142.25,14919.8,332.6
73768.4,44398,108890,24134,16778,94268.9,399.62,284.78,1869,15446.3,3342.3,12696.8,355.5,3833.7,333.7
72265,37237,127184,29819.4,20549,95101.7,658.3,238.96,3228.75,21978.1,4861.74,9402.12,642.75,6349.2,334.2
81720.4,59673,89749.6,16748.2,13741,79878.3,78.3,51.04,1261.5,12286.6,2160.6,3371.94,188.25,2259.66,335.2
88913.4,50630,115090,23510.8,16802,91703.4,263.32,131.66,2241.75,19576.4,3862.56,7122.18,489.75,2967.9,339.5
52433.4,38096,90200.5,15249.8,13104,76267.5,233.74,41.76,633,1196.52,720.72,2266.68,281.25,1723.8,340
96218.6,63575,99186.6,62608.3,32883,124779,887.4,368.3,3575.25,14546.2,5033.34,30673.5,998.25,3258.84,340.6
89840.9,49483,118987,26732.9,19899,88043.1,2616.96,886.82,4373.25,25145.6,7023.12,37592.1,1015.5,26631.5,341
63408.6,44215,93985,15866,11731,88636.3,647.86,270.86,1668.75,7057.44,2315.82,12899.6,425.25,5503.68,341
44979.3,24410,120760,16711.5,11898,92049.5,227.94,117.74,2176.5,19557.7,3692.52,5648.76,348,1259.7,341.1
118355,71843,107965,32823.2,21271,101128,4214.28,1817.72,4852.5,36983.7,7986.42,27029.3,978,45994.3,341.6
110586,62231,116459,29306.2,19683,97577,766.76,306.82,6136.5,70243.7,12036.2,18802.7,915.75,4496.7,342
68497.8,45938,97720.2,35490,26374,88188.1,641.48,82.94,2745.75,13787.3,3556.8,4127.76,609,1711.32,342
114685,79989,93962.6,14205.4,11217,82995.7,784.16,171.68,1097.25,9361.56,1953.12,11274.9,226.5,7796.1,342
60018.8,36392,108084,24936.6,18812,86872.5,632.78,134.56,2697,17052.4,4055.22,7740.72,593.25,5396.82,342.1
70558.8,38054,121515,33832.5,23158,95744.3,821.86,194.88,3903,22684,5387.46,14194.4,855.75,7302.36,342.4
43532.2,22470,126966,32746,17958,119503,414.7,198.94,4719,42824.3,7749.3,19617,1087.5,2336.1,345
79158.8,40554,127922,39402.5,26410,97776.6,1131,171.1,3046.5,9906,3846.18,6662.76,825.75,6628.44,345.4
142427,77510,120425,54919,34182,105294,731.96,398.46,3318.75,13149.2,4588.74,19161.5,953.25,3812.64,345.7
70895.4,33647,138087,39932.1,25963,100797,882.18,336.98,4332.75,32594.6,7386.6,25413.2,978,5318.82,346.4
113242,66678,111303,27081.6,19750,89864.3,91.06,129.92,1907.25,10365.4,2846.22,10098.7,462.75,1612.26,346.9
144403,86966,108820,28938.8,21122,89789.4,880.44,210.54,3423,14197.6,4275.18,7009.86,804.75,6968.52,347.2
92671.1,65317,92981.8,57693.5,42465,89038,319.58,201.26,2532.75,8764.86,3341.52,11130.6,942,1822.86,347.4
36191.6,25354,93549.6,31913.7,23530,88886.4,470.38,81.78,1839.75,6374.94,1850.94,4150.38,484.5,1574.04,347.8
60165,32996,119499,29949.7,21696,90467.4,1542.22,270.28,3679.5,32715.5,6421.74,17976.7,621,12265.5,348.1
102568,63482,105887,70506.5,50346,91779.2,646.12,135.14,3653.25,17107.7,4691.7,10482.4,1237.5,2849.34,348.4
98408.9,60220,107096,26945.9,19448,90802.4,1623.42,454.14,3275.25,28427.9,5825.82,20592.8,528.75,17484.5,348.4
75745.2,40444,122739,50351.3,35896,91927.4,1626.32,705.28,4350.75,35608.6,7035.6,35564.1,1065.75,16941.6,348.9
79900,44187,118504,25573.9,17183,97538.8,214.6,178.64,2831.25,27700.1,5162.04,13278.7,549.75,1769.82,349.2
39373.4,20443,126223,22203.5,14891,97718.6,809.68,182.12,1609.5,8181.42,2309.58,11327.9,413.25,6569.94,350.4
97305.3,55705,114478,29798.3,21277,91782.9,578.84,152.54,4100.25,25421,5925.66,7993.44,1006.5,3039.66,350.8
105915,69399,100019,18856.5,14631,84463.1,515.04,161.82,2436.75,17908.8,3458.52,5036.46,483,5718.18,351.5
47829.2,28802,108830,20235.5,14658,90473.2,307.98,125.28,1630.5,6137.04,1922.7,4129.32,516.75,3451.5,351.5
76932.5,41838,120509,41744.8,27966,97825.5,1481.32,360.76,3649.5,22398.5,5382.78,15295.8,843.75,14050.9,352.4
71870.6,40412,116552,32440.2,24136,88084.2,1264.4,290,3831.75,18555.4,4915.56,18670.9,1432.5,9149.4,352.7
114172,63492,117848,43861.7,26352,109082,795.18,265.64,3900.75,26618.3,6194.76,22506.1,920.25,3286.14,353
71628.5,41618,112794,50426.2,34918,94642.7,974.4,243.6,2652,10953.5,3779.88,18355,727.5,2363.4,353.3
137647,75695,119173,27290.6,19819,90242.7,194.3,229.1,3860.25,46160.4,7998.12,17360.5,528.75,1999.14,353.6
109117,61169,116907,31763.9,21345,97525.5,1643.72,335.82,4639.5,42285.4,8249.28,27149.5,851.25,12107.9,354
90877.2,50781,117283,23946,17677,88777.8,363.66,132.24,2416.5,18292.6,3966.3,11139.2,511.5,1245.66,354.1
53112.8,33659,103414,16896.4,12479,88734.7,545.2,161.82,2359.5,20400.9,4152.72,7290.66,486.75,5878.08,355.6
67647.1,39998,110839,34452.6,21646,104310,361.92,237.8,4494.75,44843,7968.48,10998.8,734.25,2304.9,356.1
70591.5,38514,120120,46084.7,27090,111488,448.34,163.56,4089,35505.6,6686.94,10254.7,761.25,2955.42,356.5
108623,53358,133414,30044.8,19050,103360,561.44,229.1,3059.25,17890.9,4512.3,16809.8,767.25,2615.34,356.7
113869,61026,122285,35252.9,24470,94414.9,2181.96,489.52,5475,62799.4,10761.7,25733,761.25,25619.9,356.9
102181,61558,108784,34502.5,22482,100576,1476.1,323.06,3763.5,30533.1,6112.86,13244.4,763.5,12777.2,357.2
132270,81575,106264,29471.5,21731,88879.7,645.54,104.4,3915.75,32540,6363.24,7218.12,757.5,2987.4,357.5
60511.8,29883,132708,40855.6,24059,111289,929.16,287.1,3949.5,22752.6,6001.32,19528.1,921,4022.46,357.9
99560.2,62191,104915,63166,46591,88850.7,645.54,167.04,3102.75,9444.24,3808.74,13820.8,1160.25,2737.8,358
61997,29310,138623,36848,23294,103669,1135.64,290.58,4713,44559.8,8240.7,12815.4,858,7859.28,358
106689,59969,116593,36890.1,25813,93659.4,1531.2,268.54,5838.75,66682.2,11281.9,15805.1,763.5,14531.4,358.5
51636.5,27579,122704,32469.8,23151,91915.8,633.36,157.76,2346,8778.12,2845.44,5054.4,592.5,4361.76,358.5
163944,87042,123437,36162.4,23910,99119,569.56,103.82,3566.25,26029.4,5564.52,8307,813,2297.1,359.3
131276,82610,104144,28507.4,20946,89194.3,678.02,229.68,3027,24833.6,4860.18,10217.2,611.25,6511.44,359.7
128592,71490,117882,26208,18870,91021.1,262.16,122.38,2917.5,29887.3,5608.2,12447.2,504,1882.92,359.8
65813.8,37128,116170,42914.8,24108,116661,623.5,224.46,3831.75,22312.7,5573.1,11678.2,972,2749.5,360.2
77239.2,45126,112174,26438.1,19830,87375.1,633.36,273.18,3204.75,25378.9,5796.18,15124.2,651.75,2218.32,360.4
106729,57679,121267,45340.6,26187,113470,621.76,252.88,4064.25,27306.2,6169.8,16429.9,825.75,3425.76,360.5
111079,77645,93756.2,17952.5,14089,83507.3,1427.38,317.84,2514,20585.8,4273.62,21907.1,469.5,15231.8,360.7
116796,62978,121540,48573.7,31830,100010,680.92,190.82,3930,33956.5,6567.6,13000.3,734.25,2573.22,361
123905,65944,123138,56201.3,33224,110860,653.66,397.88,3732.75,23771.3,6004.44,28573.7,888,3003.78,361.2
61208.8,30540,131348,41682.4,23144,118031,340.46,168.78,3025.5,15166.3,3932.76,9744.54,693.75,2031.9,364
88946.7,49859,116914,27576.9,18727,96506.6,945.98,236.06,5630.25,71679.7,11664.1,10411.4,669.75,9551.1,364.6
112750,68168,108397,43527.1,25928,110020,1890.8,356.7,3519,16646,4701.84,15768.5,890.25,18336.2,365.9
113092,64342,115191,49168.1,33238,96945.6,716.3,255.2,5486.25,53773.2,10251.5,10460.6,1203,3131.7,366.2
115233,60747,124318,40956.2,26607,100880,672.8,307.98,2959.5,9903.66,3436.68,11668.8,873,2854.02,366.9
92493.6,55348,109519,29700.1,20292,95920.7,405.42,125.28,2209.5,18610,4004.52,12051.8,465.75,1409.46,367.7
82771.6,48638,111528,58932.9,41006,94186.9,670.48,122.38,2473.5,9235.2,2792.4,9661.86,804,1648.92,368.3
106397,60347,115546,34082.1,22059,101256,526.06,269.12,3603.75,27024.7,6183.06,28416.2,728.25,2049.06,368.4
96400.9,63220,99932.4,27146.3,20292,87673.1,802.72,249.98,3033,26165.1,5084.82,17276.2,569.25,5668.26,368.5
42030.1,21897,125793,36979,24793,97747.6,1302.1,368.3,5128.5,57408,10020.7,23153.5,718.5,13376.2,369
70441.9,40960,112707,29500.4,21876,88377.1,436.74,81.2,2847,7978.62,3113.76,4611.36,897,2943.72,369
95962.3,56984,110364,34203.8,24264,92382.9,1135.64,338.72,3180,23359.4,5274.36,17928.3,628.5,8027.76,369.4
74359.4,39593,123083,30827.9,20041,100810,632.78,370.04,3512.25,19842.4,5308.68,24386.7,786,4834.44,369.7
172171,97027,116291,28963.7,20051,94667,1757.98,363.66,6575.25,86971.6,13941.7,25258.7,625.5,19200.5,369.9
62073.8,35990,113033,22560.7,14998,98582.4,1162.9,415.28,4538.25,48094,8527.74,27922.4,608.25,11574.4,370.1
77265.7,52990,95559.2,57684.1,47818,79057.8,644.96,242.44,3018,7494.24,3753.36,9579.96,1130.25,3414.06,370.4
36588.1,20211,118640,36260.6,23011,103271,771.4,258.1,4506.75,35593,7218.9,12130.6,804,8028.54,370.7
99397.6,54926,118598,29796.8,21982,88834.6,1216.84,303.34,3023.25,22776.8,4791.54,12881.7,636.75,11315.5,370.8
71289.8,33702,138628,44705.7,29602,98974.1,1019.64,259.84,4272,31775.6,6472.44,14036.9,827.25,10630.6,371
73264.6,41978,114381,21088.9,15130,91347,517.94,201.84,1689.75,19630.3,3495.18,12216.4,271.5,3390.66,373.8
76435.4,48122,104095,30563.5,25034,80011.6,767.34,85.84,2748.75,10133,3613.74,5780.58,738.75,4832.88,374.3
146887,77779,123766,38698.9,25207,100614,1636.76,345.68,5505.75,58915.7,10493.3,23198,800.25,15792.7,375.2
108079,60483,117109,29668.9,21299,91289.7,478.5,162.4,2754,15483,3910.92,6865.56,546,2812.68,375.3
124847,68808,118910,35569.6,23468,99330.4,578.26,215.18,3314.25,32061.1,5901.48,13601.6,597.75,3654.3,375.4
102466,65605,102359,25895.2,20101,84427.1,248.82,101.5,2508.75,22947.6,4451.46,11620.4,450.75,1257.36,375.5
85298.5,51652,108227,31551,23984,86212.7,764.44,162.98,3126,21672.3,4864.86,9746.1,644.25,4928.82,375.9
48494.9,30349,104720,17305.9,13561,83633.7,629.88,204.16,3720,28577.6,5121.48,11084.6,515.25,7443.54,377.5
90974.5,55395,107629,25528.6,19527,85678.5,408.32,331.18,2541,14007.2,3570.84,13564.2,628.5,5186.22,378.7
60176.6,40482,97419.5,17515.7,13010,88232.7,651.34,137.46,1644.75,5481.84,2312.7,9807.72,507.75,1557.66,379
46115.6,23554,128311,23706.5,16662,93244,1009.78,147.9,4148.25,28379.5,6088.68,8079.24,840,6014.58,380.1
111491,64341,113562,20712.1,15125,89744.8,1162.9,230.84,2101.5,14240.5,3122.34,11926.2,399,11824,380.6
61516.9,38552,104575,18178.7,14092,84541.4,283.62,114.26,1332.75,6333.6,1948.44,9335.04,324.75,1587.3,381
72644.4,40158,118552,30441.8,21246,93901.8,911.18,135.14,3274.5,21919.6,4706.52,11260.9,674.25,7038.72,381.1
71517.6,41387,113248,21684,16559,85819.4,272.02,72.5,1746.75,3911.7,1834.56,8462.22,430.5,1717.56,381.2
69685,43834,104186,97250.4,67546,94356.5,286.52,270.28,2293.5,5143.32,2627.82,17618.6,1142.25,2050.62,381.6
99103.2,52808,122989,37200.5,24940,97753.6,435.58,69.6,3309.75,28292.9,5627.7,11451.2,714,2120.82,382.6
142206,83138,112098,44461.6,28706,101506,1737.68,246.5,4644.75,36919.7,7032.48,9448.14,807.75,15113.3,383.3
106028,58014,119775,34564.9,24398,92845.6,541.72,262.16,2349,6714.24,2705.04,10000.4,666.75,3262.74,383.5
49954.8,25654,127615,25299.3,17430,95124.2,748.2,164.14,3138,15664,4364.88,11954.3,684,4900.74,384.4
98565.3,60002,107656,30076.8,22038,89441.6,748.2,180.38,2974.5,11228.1,3503.76,11953.5,849,6108.18,384.5
74857.1,42723,114829,28614.3,16851,111285,677.44,284.2,4686.75,51252.2,9134.58,14453.4,675.75,2620.8,384.7
88258.6,45655,126692,23319.7,16579,92181.5,196.04,202.42,2989.5,27304.7,5186.22,12101.7,532.5,1521,384.8
91734.7,51518,116696,28862.3,21306,88778.9,1250.48,232.58,2940.75,18151.4,4421.04,11317,620.25,13497.1,385
49270.8,30623,105444,26041.1,20367,83793.8,720.94,96.28,2507.25,7488,2780.7,4389.84,750,1841.58,385.2
57259.4,31183,120340,26308.6,18667,92364.2,994.12,263.9,3266.25,23509.2,5116.02,17559.4,670.5,6044.22,385.2
73481.5,40996,117467,39057.7,27748,92247.6,1560.2,351.48,4195.5,42746.3,7584.72,14472.9,682.5,12383.3,385.7
50353.3,31749,103939,20002.3,15861,82647.5,368.88,89.32,1905.75,16443.2,3087.24,3837.6,326.25,3243.24,386.3
115591,62701,120818,28719.6,21241,88610.1,573.62,66.12,4942.5,62074.7,9814.74,5307.12,647.25,3185.52,387.3
104592,49264,139139,46508.3,28400,107323,528.38,151.96,4603.5,39084.2,7902.18,14011.9,948,3102.06,387.8
99078,55039,117974,43432.7,26155,108828,420.5,172.26,3982.5,38883.8,7098,12854.4,702.75,2478.06,388.8
83544.8,43275,126521,53098.5,29483,118029,447.18,256.94,3200.25,25135.5,5269.68,14345,745.5,2351.7,389.2
87824,52415,109809,25092.6,18735,87775.2,319.58,147.32,2325,22866.5,4430.4,9420.06,443.25,1451.58,389.4
102650,59514,113037,25529.4,18362,91117.2,1185.52,238.96,2447.25,19233.2,3884.4,7787.52,555,7410,390.1
68576.6,37033,121358,22658.2,16413,90472.7,484.3,150.8,3186.75,7351.5,3144.96,8524.62,1011,3821.22,390.2
42433.4,26631,104424,20569.4,14695,91734.3,972.08,182.12,2310.75,11345.1,3052.14,8590.92,535.5,9603.36,390.2
125205,67772,121074,33674.9,21912,100717,589.86,198.36,4457.25,40827.5,7597.2,14338,723,4461.6,390.4
74114.6,45899,105823,29079.2,19583,97315.7,172.26,204.16,2658,19403.3,4342.26,10476.2,578.25,2377.44,390.5
120284,65211,120883,41421.9,27419,99005.3,498.8,172.26,3191.25,20344.7,5109.78,14483.8,769.5,3023.28,391
78248.3,40131,127783,26987.2,18535,95421.3,823.02,146.16,3853.5,33080.6,6612.84,7466.16,756.75,6601.92,391.2
62934,38222,107908,25039.6,17566,93418.7,592.76,143.26,3304.5,31888.7,5700.24,7410.78,524.25,5381.22,391.3
136860,80035,112067,36800.4,26135,92280.5,406,178.64,3090.75,31255.4,5820.36,13157.8,585,2581.02,391.8
112630,63306,116598,40250.3,27450,96096.4,547.52,271.44,3314.25,21955.4,5428.8,17924.4,765.75,2659.02,391.9
142958,87926,106554,27424,19458,92366.1,1573.54,316.68,3393.75,19425.1,5076.24,11804.5,793.5,9405.24,392.8
66621,35546,122829,37084.3,25658,94721.3,1900.66,360.76,3591.75,24220.6,5612.88,11551.8,764.25,12384.1,393
73916.7,44810,108105,46035.6,29354,102779,594.5,322.48,3004.5,13683.5,3727.62,13536.9,873.75,2024.88,393.7
57985.6,30734,123646,28443.5,19230,96935.6,752.26,105.56,2020.5,7651.02,2295.54,5821.14,586.5,4830.54,395.1
130115,69782,122198,35472.8,23314,99714.7,1395.48,526.64,4888.5,45664.3,8723.52,30497.2,743.25,14787.2,395.4
62045.2,34707,117158,34683.5,22979,98917.1,664.1,196.04,3471.75,23234.6,5530.98,13184.3,682.5,2935.92,395.4
72653.9,40307,118130,34683.5,24119,94241.7,2941.76,729.06,4427.25,36155.3,8116.68,36175.6,885.75,27718.1,395.6
86524.6,43499,130359,38606.9,25903,97677.5,1293.98,319.58,4128.75,26685.4,5925.66,14371.5,902.25,9920.82,396.6
87446,49642,115444,58837.7,41930,91962.6,874.64,332.92,2923.5,11852.9,4144.14,17688.1,1016.25,3248.7,397.1
75057.7,41072,119765,22565.4,15568,94992.7,1716.22,375.26,4038,39084.2,7376.46,9675.12,675.75,11450.4,397.3
121487,64782,122901,30614.2,22094,90809,781.26,260.42,5504.25,73408.1,11547.9,11727.3,628.5,5115.24,397.5
87128.4,53148,107437,31033.1,23020,88348.6,1197.7,277.82,3412.5,35743.5,6375.72,14561.8,477.75,11890.3,398.6
74438.2,45314,107657,40228.5,31110,84744.9,452.4,157.18,2264.25,16182.7,3960.84,14629.7,507,2347.8,399.7
80690.2,43326,122054,39679.4,26298,98883.1,481.4,157.18,5270.25,54628.9,9615.84,12122.8,782.25,2956.2,400.2
60402.4,32817,120624,22567.7,15285,96761.5,1106.06,208.8,2759.25,19081.9,4003.74,11749.9,612,9927.06,402.5
131704,69509,124176,43705,27073,105797,549.26,240.7,3393,20701.2,4672.2,12370.8,808.5,2472.6,402.6
59158.6,30801,125873,34075.1,22769,98078.3,1176.82,231.42,3136.5,17151.4,4364.88,11125.9,810,9952.8,402.8
78632.5,42895,120137,36200.6,24075,98543.8,1131.58,225.04,4622.25,29877.1,6653.4,9621.3,1190.25,8214.18,403.4
48322.2,26102,121326,33818.5,24118,91895.1,1349.66,295.8,3547.5,37393.2,6108.96,11247.6,559.5,18469.6,404.1
62374.4,37287,109630,54897.2,43267,83152.1,649.6,200.1,2154.75,5107.44,3057.6,18253.6,925.5,2209.74,404.1
123264,68534,117871,34730.3,23414,97210.4,577.68,354.96,3388.5,24318.8,5282.16,21809.6,689.25,2207.4,404.1
135878,71377,124759,36837.1,25893,93235.8,662.94,281.3,5337,54515.8,9611.16,20662.2,810,4043.52,406.3
108025,60131,117736,40692.6,27603,96613.8,684.98,221.56,3747,35871.4,7055.1,22025.6,679.5,2481.18,406.7
80551.4,37222,141825,47734.4,28594,109405,616.54,244.76,3660.75,22998.3,5572.32,16672.5,873.75,3237,408.1
101973,68358,97763.1,26969.3,18630,94871.6,1519.6,424.56,3682.5,30679.7,6296.16,14890.2,740.25,16373.8,409.2
69893.1,46811,97851.3,13746.7,10959,82206.9,558.54,63.8,2187.75,15249.8,3450.72,5623.8,471,4304.82,409.6
108380,59331,119715,35802,25555,91814.5,429.78,127.02,2737.5,7260.24,2942.16,9384.18,761.25,3096.6,409.9
103186,56403,119894,37475.9,22087,111198,796.34,463.42,5769.75,64621.4,11499.5,36137.4,727.5,4297.8,410.1
56262.5,30487,120944,27510.6,18551,97188,676.86,110.2,3429,25734.5,4995.12,11523.7,671.25,5710.38,410.7
143852,73302,128612,37361.2,23542,104006,5347.02,1307.32,4649.25,39172.4,7224.36,25215.1,738.75,55634.3,411.6
125704,70819,116327,56039.9,34819,105478,950.04,332.92,4016.25,20243.3,5589.48,25235.3,948.75,2915.64,412.2
77389.4,39998,126801,39403.3,23502,109877,2023.62,313.2,6153,59905.6,11372.4,25896,972.75,14196,412.8
51045.6,28477,117475,34453.4,23705,95251.5,1390.26,325.96,4555.5,48063.6,8497.32,19704.4,719.25,12775.6,414.4
112864,57727,128132,50271,31483,104646,251.72,361.92,3909.75,37075,7261.02,27782,648.75,2677.74,414.8
125723,84851,97104.3,74218.6,53459,90985.4,343.94,291.74,2845.5,8718.84,3639.48,16939.3,1060.5,2531.1,415.3
51805.8,32310,105080,25502.1,18646,89633.5,876.38,239.54,2979.75,22668.4,4616.82,12239,504.75,7417.8,415.5
102401,54143,123948,25476.4,17759,94015.4,314.94,156.6,4616.25,53462.8,8889.66,7938.06,632.25,1947.66,415.7
54685.6,25675,139586,23980.3,16607,94633.2,1251.06,439.06,6926.25,94787.2,15000.2,24858.6,671.25,13962,415.8
116150,62902,121014,29767.9,20338,95922.4,386.86,209.96,3260.25,18154.5,4625.4,15506.4,629.25,2385.24,416.2
59538.8,37017,105409,22893,16525,90790.7,1041.68,225.62,2189.25,11345.1,2785.38,11101.7,542.25,11268.7,416.4
101680,58079,114736,30422.3,22431,88884.1,538.82,373.52,4885.5,57156.1,9882.6,24302.5,577.5,3786.12,418.5
58250.2,33078,115409,37585.1,24070,102334,1965.04,421.08,4494.75,33983.8,7109.7,18622.5,866.25,21428.2,421.2
65909.7,31768,135969,45534.8,29052,102718,458.2,265.06,5457.75,50315.5,9342.06,14827,1034.25,3651.96,421.5
58343.3,38052,100483,27895.9,19520,93657.1,1562.52,274.92,3614.25,25722.8,5501.34,11690.6,792.75,13396.5,421.6
102731,55791,120675,54869.1,34459,104353,595.08,150.22,4322.25,31237.4,6904.56,15214.7,999,2997.54,422.3
49948.7,26937,121522,39751.9,23597,110403,589.86,187.34,5118.75,43350.8,8410.74,10640,984,2991.3,423.6
77063.7,53859,93771.7,12693.7,10567,78725.8,352.06,53.36,715.5,1308.06,558.48,2757.3,224.25,2957.76,424.3
