"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
219424,262143,5670.08,3637.18,7780.5,41885.2,10593.2,66741.5,1427.25,43408.6,859.7
63344.7,72425.3,2086.84,4258.36,1826.25,1968.72,2318.94,32833.3,576,3361.8,862.9
181060,144680,3789.72,8210.48,3508.5,18737.2,5704.14,62963.2,814.5,3346.2,863.9
71569.3,58237.1,805.62,875.22,2079,16105.4,4051.32,43651.9,300.75,7755.54,871.3
126319,65640.9,454.14,680.34,922.5,2031.12,1529.58,18908.8,203.25,975.78,871.8
80697,80173.1,441.38,573.04,1452,4407,2272.14,24449.9,472.5,1564.68,873.8
76453.8,73660.9,575.94,1132.16,2510.25,26691.6,5336.76,30080.7,323.25,1199.64,875.4
72404.4,81737.8,1273.68,1568.32,1473,3254.16,2907.84,60798.7,344.25,8229.78,877
187113,114190,2723.68,1891.96,2999.25,30243.7,6510.66,61211.3,405.75,23650.4,877.3
74793.9,76195.9,640.9,969.18,1500,4581.72,2404.74,29902.1,312,1871.22,877.7
106376,229108,579.42,365.98,1672.5,2658.24,2546.7,30297.5,726,1779.18,878
109997,71260.8,1201.76,2262.58,2346,10089.3,4293.12,67924.7,532.5,2208.18,880.8
194791,88123.6,437.32,1085.76,2247,18649.8,4924.14,47993.4,426,1691.82,882
86258,114755,4319.84,10330.4,2624.25,4967.04,7256.34,131120,806.25,4850.04,883.8
35080.5,129141,689.04,876.38,2356.5,7153.38,2821.26,20051.5,606,2113.02,885.2
96668.1,66316.4,493.58,381.64,1490.25,12748.3,2613.78,14197.6,296.25,2352.48,885.5
72001.1,67068.3,447.18,747.04,1615.5,9751.56,3304.08,40726.9,315.75,1267.5,887.2
113162,62987.3,2165.72,5166.64,1583.25,1788.54,1890.72,15135.9,480.75,3358.68,888.5
83049.8,111804,1242.36,1357.78,2160,7143.24,2613,30280.4,433.5,7776.6,888.6
125455,89831.8,918.72,1621.1,4266,40161.4,7610.46,31632.1,551.25,3128.58,889.5
101444,178896,5423,3416.78,3288.75,16612.4,5105.1,59266.7,846,44803.2,890.3
90599.8,113950,1028.34,1494.66,2589.75,17318.3,5141.76,53199.1,543,2277.6,890.9
111523,61893,6957.1,13853.3,1089,1027.26,1244.1,19181.8,322.5,1835.34,891.7
95544.8,63478.7,1074.16,1537,1629,10248.4,3141.06,33092.3,321.75,3697.2,895.5
91632,69287.4,1547.44,2514.3,2346,20362.7,5176.08,57599.1,429,12079.9,897
48449.3,120565,5113.28,7843.92,1966.5,1922.7,2315.04,19209.8,540,5219.76,900.9
155783,226110,1284.7,2453.4,7017.75,37951.7,11103.3,83254.9,1403.25,6648.72,903.1
101418,77976.6,483.72,1411.14,2023.5,15873.8,4168.32,39959.4,357,1761.24,907.6
102579,117480,1147.24,2480.66,3357,32054.9,7017.66,54717,503.25,2221.44,911.9
76882.2,50358.4,2546.78,5279.16,1146.75,1181.7,1590.42,29631.4,315,2807.22,921.5
80142.8,78905.6,6468.16,14210,1995,1932.06,2691,42506.1,610.5,3156.66,921.9
87718.6,96961.8,1668.08,3270.62,1669.5,10124.4,7357.74,142677,279,11210.2,922.8
168860,122484,688.46,1533.52,3130.5,24164.4,6317.22,61195.7,597,2355.6,926.1
164720,53389.4,115.42,78.88,919.5,2868.84,1141.14,2872.74,329.25,607.62,927.1
54087.2,125335,1595,3526.4,1560.75,1315.86,1755.78,25596.5,480,2636.4,930.3
104864,65769.6,577.68,1628.06,1239.75,4874.22,2587.26,40939.1,291.75,1517.1,930.5
136719,82571.6,546.94,1004.56,1251.75,5513.82,2820.48,54388.6,270,1385.28,931.2
123524,165739,600.88,749.36,4060.5,31106.4,6914.7,29253.1,798.75,2455.44,936.5
162830,84676.8,2533.44,6291.26,1946.25,7188.48,3623.88,63171.4,467.25,3508.44,939.6
80488.2,76122.5,5236.24,5009.46,1848.75,1832.22,2077.92,24899.2,666.75,3100.5,945.8
199893,89704.7,503.44,807.36,2136,10233.6,3772.08,36065.6,572.25,1684.8,950.4
96233.6,138718,294.64,929.74,1235.25,5580.9,2385.24,34164.8,342.75,2571.66,957.8
129959,218756,2058.42,3818.72,4125,18578,12860.6,187246,1276.5,6768.06,963.7
88655.7,86613.5,1276,1142.02,2174.25,15098.5,3941.34,31843.5,416.25,10246.1,964.7
187113,212801,4656.82,10239.3,6702.75,28169.7,9209.46,71619.6,1725,8020.74,965.5
118415,82129.3,940.76,1054.44,1770,8079.24,3041.22,29902.9,356.25,3693.3,965.6
84611.7,196112,3465.5,2572.3,4077,5449.86,5091.84,56192.8,1198.5,28775.8,966.2
125563,78465.7,1094.46,668.16,4572.75,56195.9,9586.2,24109,426.75,7820.28,971.5
86511.6,55886.2,664.1,876.38,1285.5,6796.14,1953.12,15344.2,281.25,3534.96,971.7
119327,118260,3892.96,6578.36,3523.5,11809.2,5272.8,65237.6,1021.5,9892.74,972.3
160430,112555,532.44,854.34,2218.5,12554.1,3038.88,25052.8,417,4495.92,974.7
262143,204701,1380.98,2112.36,5847,42644.2,11779.6,100689,1079.25,5597.28,975.5
91265.5,77612.3,514.46,523.16,1972.5,6158.1,2549.04,21194.9,457.5,1550.64,979.5
78997,73168.7,1008.62,1147.24,2186.25,14336.4,3666.78,30130.6,423.75,6754.8,981.6
138506,72246.7,666.42,1010.94,2405.25,19461,4959.24,44610.5,396,7120.62,989.1
117854,100223,2292.16,3372.7,2787.75,9594,4750.2,85651.8,648.75,11586.9,989.2
169695,167803,805.04,1595,3131.25,18559.3,5543.46,56060.2,624,2798.64,989.7
102339,51710.1,4571.56,9340.9,854.25,751.92,1256.58,23637.9,243,1263.6,992.7
178946,234743,1247.58,1878.04,3922.5,13724.9,6512.22,63299.3,1188,3811.86,995.7
238505,147994,2377.42,4640,6381.75,47317.9,11618.1,62934.3,1449.75,5869.5,995.9
69394.7,74221.7,794.02,1362.42,1589.25,12140.7,3248.7,33350.5,295.5,4137.12,996.8
176735,104905,1277.74,1153.04,2891.25,13937,4304.82,28888.1,618,5834.4,996.9
130106,72507.2,1943,2061.9,1759.5,8453.64,4346.94,71409.8,459,14761.5,999.6
108161,75695.1,1176.82,2815.9,1654.5,5965.44,2835.3,39687.2,411.75,1519.44,1002.1
60510.5,63872.6,970.34,839.84,1296.75,5027.88,2146.56,30693,443.25,7204.86,1005.3
69265.5,109388,792.28,2180.8,3425.25,32153.9,7948.2,91839.5,440.25,4121.52,1005.4
139924,92470.6,4225.3,7134.58,2763,11627.5,4468.62,40698.8,849.75,17649.1,1018.5
99192.3,61530.3,812,790.54,1558.5,3549,2233.14,22556,485.25,1542.06,1019.8
119874,213862,10057.2,6195.56,4187.25,10218.8,7314.06,137105,1179,83747,1020.6
155281,139180,1510.9,2627.4,3413.25,11159.5,4954.56,36034.4,864,3839.94,1024.4
125992,87750,688.46,1463.92,1587,4981.08,2566.2,38014.9,381.75,1723.8,1024.6
60500.3,75092.2,999.92,945.98,2086.5,13911.3,4150.38,52040,319.5,6709.56,1027.3
79630,57411.9,2989.9,5984.44,1596.75,2091.18,2064.66,15374.6,555.75,3084.9,1033.5
104638,45754.8,900.16,879.86,1045.5,5309.46,2414.1,41586.5,217.5,7896.72,1033.9
95399.2,62641.8,1230.76,821.28,1771.5,13771.7,3770.52,38861.9,314.25,9473.1,1039.2
75733,54015,3025.86,6661.88,1612.5,1725.36,1751.88,16757.5,654,2148.12,1043.5
108050,32894.2,5014.68,928,2167.5,20260.5,4130.88,42805.6,4236,51017.5,1047.9
100817,60224.6,534.76,1190.16,1142.25,6999.72,3021.72,51257.7,185.25,6403.02,1048
125549,50057.3,1115.92,1970.84,1731,10903.6,3279.12,36097.6,335.25,1387.62,1049.4
120067,91582.1,908.86,1190.16,2361,14907.4,3984.24,21027.2,499.5,2001.48,1050.1
140735,82401.5,611.32,1173.92,3511.5,34521.2,7495.02,57752,505.5,2242.5,1052.3
67951.7,55885.4,3382.56,9070.04,1202.25,1339.26,1650.48,31026.1,318,2802.54,1056.1
108880,147184,3492.76,1512.64,4464.75,40276.9,7977.84,43403.9,693,31576,1057.8
113877,94583.6,894.94,1746.96,3078,29260.1,6775.86,66307,446.25,3146.52,1058.6
224754,116272,774.3,1871.66,2863.5,22247.2,6704.88,72003.4,480.75,2678.52,1061.2
262143,189383,3678.94,2217.34,3844.5,22051.4,6717.36,80471,750.75,30065.1,1062
219792,207578,8939.54,18618.6,6475.5,27644,12240.5,195704,1609.5,7395.96,1063.2
111268,79103.7,645.54,582.32,2358.75,21670.7,4694.04,30757.7,393.75,4689.36,1064.5
170309,98326,2047.4,1615.88,4666.5,47820.2,10134.5,69520.6,684.75,13285.7,1068.7
124799,89686,1477.84,2082.78,2223.75,8844.42,3653.52,40522.6,557.25,7222.02,1069.7
88378.9,63351.6,1282.96,1428.54,1846.5,17475.1,4189.38,37344.1,292.5,10466.8,1072
113549,73050.9,538.24,798.66,1842,9937.2,3511.56,40049.1,384.75,1902.42,1082.3
94430.9,135509,1473.78,1325.3,3342,9401.34,5001.36,47083.1,793.5,6773.52,1083.5
262143,214423,4699.74,15110.7,4018.5,17988.4,43218.2,262143,1005,15876.1,1085.3
43685.9,109496,1079.96,1931.4,3900,37394.8,7774.26,45708,608.25,2284.62,1086.1
87225.6,80728.4,1472.04,1895.44,3077.25,30548.7,8357.7,95348.8,465,7489.56,1088.8
68803.8,73375.4,1161.74,2191.24,1695.75,12140.7,2920.32,30604.1,296.25,1252.68,1092.9
112514,110117,771.98,1655.32,2668.5,14507.2,3985.8,33988.5,478.5,1754.22,1093.8
75055.7,262143,1409.98,2792.12,1425.75,1322.88,2028,36940,628.5,2536.56,1095.5
208564,219915,6081.3,13638.7,5594.25,21342.4,9067.5,89582.2,1536,6836.7,1096.1
185146,232254,3976.48,4696.26,4929,26411.6,11108,166551,929.25,26857.7,1103.4
111668,63169.1,3633.12,8403.62,1650.75,1548.3,2634.84,40809.6,576.75,3270.54,1105.6
143165,85516.9,1160,1577.6,2069.25,7002.84,2991.3,30348.2,514.5,2175.42,1105.8
105478,88765.6,4824.44,11417.3,2093.25,2262.78,2686.32,44428,580.5,4238.52,1114.2
86664.6,53579.8,5461.86,10082.1,1100.25,1148.16,1756.56,30572.9,312.75,2019.42,1126
47329.4,82230.7,135.72,266.22,2410.5,28640,4867.2,11832.6,283.5,1042.08,1129.3
97197.2,119076,1641.98,1016.74,2588.25,5750.16,2992.08,19281.6,687.75,13375.4,1130.2
218363,91290.4,1210.46,933.22,4748.25,48629.9,9436.44,41826.7,631.5,2679.3,1132
83140.9,83935,862.46,854.92,1658.25,10416.1,3195.66,34782.5,340.5,6517.68,1136.3
70773,96500.8,1952.28,2557.8,2621.25,14992.4,3988.14,28733.6,603.75,18390.8,1137.6
46150.2,112362,972.66,1242.94,4101,34423.7,6657.3,38714.5,440.25,1755.78,1139
67889.2,81150.4,1714.48,2815.9,1557.75,4183.92,2179.32,36674,328.5,8361.6,1139.4
109942,40200.4,4609.84,7259.86,1324.5,1063.92,1320.54,12189.1,387.75,2072.46,1141
132413,108069,752.26,1523.66,2491.5,7472.4,4126.98,65802.4,482.25,2134.86,1141.1
130426,57558.5,1193.64,1336.9,1500.75,10697.7,2843.88,32511.2,263.25,12265.5,1141.6
104351,63311,1106.64,1636.76,1837.5,18394,4708.86,55717,279.75,6290.7,1144.6
62156.1,111705,737.76,1466.24,1892.25,4277.52,2620.02,30984.7,486,2740.92,1151.1
178434,213348,744.72,1372.86,2423.25,6250.14,4545.06,62531.8,900,3026.4,1151.9
155941,77324.5,718.62,1578.76,2418.75,21013.2,5994.3,69685.2,400.5,2127.06,1152.8
129768,90723.4,2377.42,2018.98,3466.5,35676.4,8282.04,73510.3,495,19028.1,1153.7
66874.6,104472,1273.68,917.56,2421.75,5545.02,3712.8,44714.3,744,5304.78,1155.1
72629.4,93441.7,400.2,1092.72,2031.75,10910.6,3438.24,33677.3,408,1253.46,1157.2
170623,188802,6764.54,12489.1,4200,4549.74,4778.28,41943.7,1296.75,8622.12,1160.4
68562.4,160179,838.1,619.44,2742.75,10856.8,4296.24,27945.8,696.75,5034.9,1163.1
130359,69798.3,1860.06,4485.72,1512,1864.2,2271.36,37257.5,438,2569.32,1164.6
53329,147935,2001.58,3390.1,2982,3575.52,3324.36,16344.9,972,5491.98,1165.2
74037,76388.5,1578.76,2180.22,3440.25,44740.8,9173.58,67415.4,366.75,13806.8,1165.4
163936,169178,7251.16,2929.58,3394.5,28094,7800,98812,611.25,78969.5,1166.8
97510,52240.5,865.36,2093.22,1820.25,23851.6,4845.36,45725.2,175.5,1893.06,1169.3
100770,65062.1,1282.96,1641.98,1248.75,7069.92,2469.48,30456.7,285,10076,1170.5
70977.7,95292.6,783,1699.4,2652.75,20372,4742.4,28929.4,543,4523.22,1178
149378,85889.7,1281.22,2055.52,2265.75,17368.3,4217.46,27716.5,384.75,1915.68,1184.9
84202.4,56631.1,2115.84,4576.2,1377.75,1271.4,1658.28,24247.1,381,2619.24,1184.9
110228,79147.4,2381.48,6800.5,1623.75,7644,16678.7,262143,372,13054.9,1185.3
134675,105525,1212.78,639.74,3665.25,40657.5,7691.58,25965.4,476.25,7827.3,1190.7
118708,44093.4,319.58,573.04,1832.25,22490.5,4226.82,25530.2,164.25,2747.16,1192
108749,34176.5,2384.38,5657.9,1115.25,1283.88,1682.46,25962.3,420,1846.26,1193.2
124882,141580,5534.36,2669.74,3097.5,17443.1,5924.88,89717.9,622.5,53670.2,1198.2
90305.4,39443.8,552.74,863.04,746.25,869.7,694.98,2217.54,312.75,1245.66,1203.1
115078,70885.6,305.66,594.5,1614.75,16430.7,3260.4,14079,259.5,2193.36,1203.7
70354.8,54882.4,161.82,465.74,2154,26512.2,4805.58,27146.3,182.25,1149.72,1206.5
71368.7,85275.1,1769.58,2901.74,1839.75,8355.36,6162.78,111723,405.75,13178.1,1207.7
122367,262143,1611.82,698.9,7035,16642.9,8196.24,23052.9,1644.75,5612.1,1210.5
210202,124451,870.58,946.56,1978.5,4825.08,3401.58,36952.5,609,1973.4,1213.1
76473.5,51416.8,4806.46,10949.2,1266.75,1224.6,1958.58,46934.2,387,3432,1214.7
55868.1,174535,1347.34,870,2725.5,13761.5,3712.8,26877.2,563.25,15654.6,1221.3
130465,37791,299.28,809.68,648.75,3150.42,1811.94,33289.6,90.75,1299.48,1221.9
105228,72184.3,439.06,383.38,1506.75,8628.36,2360.28,13909.7,264.75,2244.06,1222.6
254503,247936,1917.48,3569.32,5328.75,19539.8,9256.26,127727,1320,5516.94,1222.8
240046,116016,1336.9,1680.26,2445,19955.5,5655,60432.8,407.25,10927,1226.2
82897.4,69764,1047.48,2130.92,1246.5,2719.08,1773.72,27270.4,351,2674.62,1226.5
72023.6,70669.6,174,174,1142.25,8404.5,1930.5,12134.5,214.5,764.4,1229.5
159822,74848.8,1269.62,1579.34,1305.75,4451.46,2514.72,41798.6,304.5,6977.88,1230.4
190214,136141,5079.64,7137.48,3726.75,7352.28,5747.82,105915,1188,22002.2,1232
138228,70664.1,921.04,2180.22,1481.25,4243.98,2369.64,27239.2,351,1543.62,1237.5
127410,93729.5,742.4,737.76,1706.25,7483.32,3100.5,33430,420.75,4114.5,1241.7
80044.8,59850.2,659.46,1162.32,1506.75,7116.72,3396.12,54593.8,255,5183.1,1243.3
201664,177764,643.8,533.6,2733.75,4616.04,3124.68,12647.7,931.5,2148.9,1250.9
162806,107819,1095.04,1847.88,2383.5,16890.9,4272.06,41598.2,403.5,6161.22,1251.6
62967.3,204307,1607.18,3402.28,2961.75,7560.54,8344.44,141512,813,10856.8,1252.7
131441,79691.8,1604.28,1050.96,3369.75,31242.1,6589.44,33622.7,619.5,11183.6,1253.3
143189,118328,3495.66,8936.64,2985,21376.7,5714.28,50717.2,632.25,2872.74,1257.5
108917,114354,3380.24,6937.96,2075.25,2316.6,2149.68,14588.3,723.75,3396.9,1258.8
91974.1,45265,1400.7,1728.98,1170,3790.8,2042.82,27483.3,300,8977.8,1265.4
50581.8,76448.6,858.98,432.68,2701.5,32392.6,5643.3,18117.8,358.5,7062.12,1266.9
41067.9,129874,2948.14,5753.02,3384.75,3577.08,3750.24,26651.8,1098.75,6560.58,1269.8
97725.5,98964.8,1201.18,1447.68,2007.75,15284.9,4272.84,52324.7,341.25,12884.8,1270.7
78369.3,67593.2,1296.88,2757.32,1746,1856.4,2139.54,12683.6,579.75,2672.28,1271.3
70319.5,109081,2596.66,4628.98,2595,2673.84,2619.24,11379.4,756,4482.66,1284.3
78631.1,67956.7,589.86,2085.68,1189.5,3673.02,2799.42,60989,272.25,1723.02,1288.7
114392,73381.6,367.14,740.66,1667.25,17125.7,3805.62,29187.6,261,1122.42,1295.7
109512,56940,757.48,436.16,1509.75,2936.7,1766.7,12833.3,375,3471.78,1295.8
68026.5,65306.3,967.44,1295.14,1709.25,9103.38,2699.58,26566.8,312,6707.22,1295.9
108485,63612.9,3130.84,1744.06,1429.5,6711.12,2980.38,59549.1,288.75,46235.3,1297.1
114755,164306,948.3,1684.9,2849.25,10466.8,4116.06,39212.9,790.5,2492.1,1307
262143,168131,4662.04,3954.44,3618,10084.6,6729.06,117196,837,50077.6,1307.2
220019,152412,787.64,1903.56,3471.75,13329.4,5841.42,73866.8,706.5,3380.52,1307.3
101404,111663,893.78,1787.56,2387.25,13724.1,4026.36,47733.7,500.25,2939.04,1307.7
98656.4,48823.3,812.58,1189.58,1305.75,8689.98,2951.52,47966.9,253.5,7379.58,1309.6
114198,124369,904.8,2504.44,2778.75,14793.5,5547.36,78486.7,627,3064.62,1311.6
71516.3,224836,2683.66,6242.54,1845,1921.14,2714.4,43524.8,564.75,4058.34,1313.6
143247,143034,1198.86,2931.9,3360,9616.62,3892.2,44485.7,628.5,2206.62,1316.3
138973,164591,1607.18,3893.54,4680.75,34252.9,10087,119111,857.25,4307.16,1321.8
125290,75090.6,406.58,627.56,1902.75,23942.1,4827.42,38269.9,222,1294.02,1322.2
114263,66043.4,208.8,542.88,1326,5410.86,2036.58,22540.4,339,935.22,1322.4
33698.8,97741.8,674.54,1815.4,1900.5,10739,5733,101194,359.25,2279.16,1325.9
118653,95423.6,672.8,934.38,1692,10484.8,2641.08,21602.1,345.75,1389.18,1327.3
44564.5,79926.6,1017.32,321.9,1668,7012.98,2343.12,11840.4,408.75,5250.96,1331.9
185771,250176,5061.66,10128.5,7083.75,39149.8,12465.2,107972,1565.25,8345.22,1333.4
80654.1,91578.2,1094.46,808.52,3651.75,37357.3,7190.82,30082.3,557.25,7998.12,1339.5
87012.1,61620.8,2799.66,7500.56,1626,1889.94,2515.5,54507.2,519.75,3272.1,1341.2
99756.7,94061.8,1412.3,1703.46,3707.25,39160.7,8562.84,73003.3,475.5,12074.4,1342.6
139625,66493.4,1468.56,2028.26,1735.5,10132.2,3782.22,56472.8,383.25,7602.66,1344.3
67864,86825.7,2460.36,4890.56,1945.5,2029.56,2120.04,21469.5,654.75,2644.2,1348.8
90856.2,63651.1,2003.32,882.76,1329.75,8785.92,2590.38,40163.8,232.5,18039.1,1352.6
81632,55207.6,621.76,706.44,1489.5,3775.98,2091.96,20014.8,425.25,1739.4,1355.3
79071.8,70687.5,488.94,365.98,1665.75,11889.5,2637.96,14320.8,289.5,1100.58,1355.7
78844.6,124994,2233,2731.8,2971.5,18407.2,6428.76,83856.2,555,18566.3,1357.1
91653.1,65588.6,1466.24,1336.32,1874.25,18869,5392.92,67303.1,276.75,11222.6,1362.9
148182,76498.5,506.92,1072.42,2197.5,22499.1,4970.94,38145.9,249.75,1628.64,1363
101648,85340.6,991.8,1996.94,3141.75,29052.7,7367.1,74331.7,485.25,3576.3,1367.4
86403.5,54514.2,464.58,568.98,2106.75,23503,4808.7,20963.3,309.75,1006.98,1369.6
156862,216084,1129.26,1231.92,3757.5,19757.4,6286.02,51971.4,769.5,2945.28,1371.6
235477,198403,6493.68,12433.5,6701.25,24617.6,9470.76,90628.2,2019.75,14210.8,1373.2
64844.8,62924.9,1099.68,1579.92,2833.5,21042.8,5571.54,56448.6,537,5404.62,1373.6
137839,190365,5523.92,7651.94,3954,10461.4,5248.62,62211.2,1062.75,31629,1374.8
118608,111427,1229.02,1502.2,2022.75,4513.86,5056.74,64260.3,514.5,2247.96,1377
238975,190449,3188.26,4278.66,5559.75,47674.4,15908.9,201378,1038.75,19689.5,1379.4
156979,102380,2893.62,7020.9,2958,10960.6,5442.84,74649.9,752.25,3732.3,1379.5
71457.1,54182.7,4197.46,9713.84,1420.5,1680.12,2772.12,60992.1,526.5,4321.98,1382.7
78031.4,62267.4,898.42,733.12,1767.75,12618.8,2838.42,15000.2,256.5,5830.5,1385.6
91497.4,66510.6,700.06,533.6,1686,5152.68,2865.72,26822.6,459,2223,1386.6
84052.8,81288.5,1498.14,2473.7,1728.75,1727.7,1618.5,14294.3,566.25,2046.72,1386.7
121720,29583.1,3312.38,1033.56,864.75,2589.6,1283.88,30345.9,2133.75,41786.9,1386.9
150521,190137,637.42,1409.4,2269.5,5589.48,4282.98,55851.1,801,2329.86,1389.8
100346,155241,748.78,635.1,2366.25,5226,3541.2,33398,527.25,1885.26,1392.8
82892.7,123666,2662.78,5444.46,2941.5,11554.1,4801.68,57223.1,886.5,3353.22,1394.1
112345,66612,624.66,1220.9,1656,13678.1,3354,33763.1,211.5,5004.48,1394.2
160107,262143,939.6,1030.08,3231,3239.34,3366.48,21083.4,1473,2509.26,1398.3
87775.8,88679,1360.68,1853.68,2649,9328.8,4030.26,40738.6,837,2698.8,1398.5
113954,52853.6,1524.82,3557.72,1588.5,7126.08,11033.1,243946,327.75,12468.3,1399.6
262143,244857,7121.24,7091.08,16118.3,181170,34236.5,162962,1869.75,60258.1,1405.5
122492,89932.4,774.88,1153.62,3392.25,22828.3,5791.5,48791.3,627,3226.08,1406.1
139714,47977.8,203.58,478.5,1118.25,10040.9,2322.06,17933,176.25,1048.32,1408
82159.6,83819.6,758.06,1280.06,1977.75,16476.7,4352.4,36318.4,385.5,5140.98,1410.5
186157,95882.3,4244.44,8981.3,2110.5,8163.48,3661.32,59654.4,521.25,10896.6,1413.1
248125,148074,883.92,1252.22,2989.5,11631.4,4925.7,53716.3,795,2517.84,1413.9
66402,67170.5,1300.36,1304.42,2495.25,27034.8,6885.06,72824.7,270,8079.24,1415.4
124666,73133.6,2068.86,1202.34,1824,9317.1,2964,32068.1,349.5,16203.7,1416
127038,87085.4,1602.54,2167.46,2230.5,11951.2,5658.12,98827.6,326.25,13310.7,1417
71682.2,52492.4,1813.66,4286.78,1572,1590.42,2046.72,31516.7,509.25,2491.32,1419.5
144497,99918,921.62,1998.1,2487.75,17878.4,4463.94,35341.8,443.25,1705.86,1419.8
138339,102735,1021.38,1595.58,2590.5,14094.6,5110.56,58758.2,508.5,2401.62,1420.3
92828.8,81606.7,856.66,1175.66,1836.75,15181.9,3722.94,34559.5,314.25,1180.92,1421.9
262143,262143,7179.24,9418.62,7785,35809.8,15220.1,198223,1738.5,49714.1,1425.8
150684,130898,1817.14,3636.02,4590.75,34447.1,10487.1,122741,739.5,4354.74,1430.2
148068,89557.3,490.1,853.18,2387.25,21856.4,5367.18,64862.5,358.5,4830.54,1431.9
67649.8,66094.1,2985.26,7013.94,1275,1527.24,2030.34,41122.4,426,2626.26,1437.9
94244.6,157452,1038.78,718.04,2791.5,9400.56,3736.98,27602.6,648.75,2237.04,1439.6
119173,111932,516.2,672.8,3475.5,30584.6,6503.64,29895.8,599.25,2280.72,1439.9
262143,229348,1490.02,2622.18,6952.5,58589.7,14349.7,107862,1180.5,5576.22,1441.1
109842,139150,1042.26,1231.92,2604.75,7097.22,3194.88,30928.6,732,7963.8,1447.5
64515.7,59470.3,3980.54,8409.42,1686,1940.64,2233.92,34923.7,540,5350.8,1448
77943.6,113474,845.64,804.46,2755.5,8392.02,3282.24,12278,860.25,2460.9,1450.4
83985.4,90667.2,1364.74,1222.06,4447.5,50617.3,9351.42,32994.8,639.75,7519.98,1451.2
114717,167244,1523.08,3056.02,2063.25,4463.16,3115.32,44539.6,639.75,3013.92,1453
77528.2,91731.9,479.66,468.06,1272,2567.76,1948.44,23046.7,423.75,1570.14,1459.7
58486.1,109609,2007.38,3935.3,1955.25,2007.72,2453.1,26937.3,635.25,3806.4,1463.8
132550,56154.5,6810.36,1261.5,1489.5,3827.46,1804.92,49229.7,3988.5,76633.4,1466.3
94520.7,120689,260.42,708.76,1710.75,3079.44,2020.98,20549.9,427.5,1606.8,1475.6
93213.7,135513,4443.96,3074,3774.75,33738.1,9519.12,127194,810.75,45285.2,1476
102958,89201.6,1348.5,2061.32,1900.5,12810.7,4013.88,45828.1,383.25,6125.34,1480
170524,101157,4680.02,6225.14,3637.5,23875,7310.16,94735.7,717.75,20893.1,1482.6
84117.4,73396.4,4301.86,8423.92,1780.5,1715.22,1908.66,21039.7,504.75,2946.84,1484
141242,89196.9,2009.12,3490.44,3531.75,36178.7,7365.54,42361,584.25,2512.38,1484.1
163076,59252.7,854.34,1065.46,2253.75,22986.6,4819.62,22535.8,449.25,3142.62,1486.1
79375,70282.7,1035.88,1961.56,1311,7236.84,2791.62,44155,250.5,6474,1487
101680,51558.8,785.32,501.7,1038,7937.28,2095.86,23846.9,175.5,5102.76,1488.1
41163.8,113300,3266.56,5938.62,2792.25,3184.74,2755.74,11325.6,1110.75,3794.7,1488.8
79638.9,87076.9,354.96,497.64,1793.25,18446.2,4167.54,24682.3,259.5,1390.74,1489.1
78057.2,183708,1462.76,3945.74,4194.75,24505.3,9327.24,155813,703.5,4015.44,1491.8
134208,98709,4060,9889.58,1908,1963.26,4041.96,92909.7,636.75,4118.4,1492.3
148347,219892,1570.06,1155.94,5125.5,7091.76,6644.82,46899.1,1197.75,4329,1492.9
97350.2,70257.7,989.48,1111.86,1312.5,3921.06,2007.72,31443.4,278.25,8735.22,1493.2
65132.4,62779.9,1898.34,3978.22,1807.5,1907.88,1904.76,16630.4,573.75,3341.52,1495.3
47951.6,79996.8,1297.46,1208.14,2804.25,25384.3,5978.7,53796.6,442.5,11131.4,1498.6
143124,145353,1996.94,1767.84,2517,9629.88,3997.5,59614.6,576.75,14472.9,1503.2
94761.4,55413.5,1010.94,1241.2,1589.25,9664.2,2851.68,33373.1,215.25,7066.02,1504.1
69500.8,60783.1,2402.36,5333.1,1309.5,1564.68,1705.86,26651.8,438.75,1808.82,1507.2
185464,128228,1675.04,2727.74,2784.75,16331.6,4874.22,46087.1,546.75,2414.88,1510.1
152085,196155,7097.46,13389.3,5017.5,22435.9,7986.42,74257.6,1242,20899.3,1514.8
132874,194273,4691.04,5647.46,7391.25,71582.2,14457.3,76628,1235.25,27437.3,1516.1
100961,63482.6,1281.8,1803.8,1524.75,9335.04,3176.16,41223,263.25,6518.46,1517.5
61731.1,133668,2262.58,4535.6,3006,3348.54,3519.36,25438.9,911.25,5560.62,1520.3
94069.2,93337.1,2675.54,1546.86,2313.75,9211.02,4599.66,58450.9,585,19322.9,1522.5
178789,104140,1210.46,1364.16,2331.75,14730.3,3887.52,34379.3,463.5,12176.6,1525
123119,94856.6,1120.56,1450,3549,36918.2,7211.1,38421.2,589.5,5237.7,1525
110389,68736.7,966.28,1220.32,1650,9585.42,2829.84,31833.4,364.5,8246.94,1526.7
98780.9,93994.7,1702.88,3590.2,2478.75,18880.7,5242.38,51775.6,455.25,2311.14,1526.9
93472.8,39911,772.56,609.58,1040.25,5539.56,1984.32,24510.7,190.5,6354.66,1529.9
64228.7,151050,1155.94,1297.46,3373.5,10884.9,3458.52,33891,720,6513.78,1530.8
149272,84720.5,847.96,628.14,3546,29467.6,6773.52,33688.2,618,2211.3,1531.2
