"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
262143,224720,9215.04,2035.22,3847.5,12861.4,5555.16,64914.7,999,104974,445.4
245986,104467,4664.94,10530.5,1887.75,1663.74,1921.14,22423.4,530.25,5115.24,446.2
262143,262143,4562.86,967.44,3256.5,4222.92,3237.78,40451.6,876.75,48469.2,446.8
114927,154193,5811.6,1403.02,2808.75,3544.32,2782.26,39509.3,705.75,69268.7,447.1
262143,151045,4436.42,2459.78,1506.75,3309.54,5591.04,125716,400.5,50367.7,448.2
262143,180792,11155.1,23461.6,4782.75,5293.86,4444.44,26109.7,1547.25,20665.3,450
59102.9,91277.9,1376.34,634.52,880.5,2522.52,1033.5,12874.7,217.5,11728.9,450.4
109884,156217,1521.92,354.96,1602.75,4470.96,2084.94,23430.4,440.25,13605.5,451
76143,120651,1430.28,337.56,1545.75,6226.74,2000.7,12436.3,411.75,16313.7,451.3
262143,262143,15324.8,3100.68,3798.75,3892.2,4467.84,77028.9,1202.25,168474,452.2
91162.8,111468,6694.36,1226.7,1630.5,6874.92,2740.14,39914.2,478.5,85619.8,452.3
250218,99998.3,2232.42,577.1,2132.25,5432.7,2758.08,32743.6,678.75,20814.3,452.5
262143,236333,7875.82,2569.98,3851.25,9480.12,5471.7,119779,975,86146.3,452.5
112560,155073,1904.72,548.68,3347.25,23798.6,5633.94,30340.4,706.5,20504.6,453.1
234536,82734.6,464.58,464,1470.75,5879.64,2145.78,29876.3,315.75,3630.12,453.6
144390,168792,4343.62,941.34,2330.25,5102.76,2718.3,26644,654,46350.7,454.1
89173.2,44131.6,361.34,271.44,762,1655.16,991.38,11389.6,201,2216.76,454.1
262143,182213,9462.12,1723.18,3149.25,9664.2,4484.22,68229.7,837,95316,454.3
89993.2,128499,1870.5,531.28,2302.5,5379.66,2708.16,18553.1,761.25,18780.8,454.4
115764,93506.4,283.04,491.26,1431.75,5416.32,2383.68,31254.6,366.75,1549.08,455.1
262143,262143,4362.18,1524.82,4618.5,9289.02,5369.52,66863.2,1363.5,52659.4,455.2
208327,112928,2325.8,711.08,2389.5,12727.3,3556.02,43929.6,557.25,20101.4,455.2
62876.9,71021.3,1527.72,4031,1575,1737.84,1357.98,5330.52,408,2202.72,456
185450,170162,5460.7,1197.12,2788.5,4896.84,2830.62,33901.1,828.75,55500.1,456.4
262143,247106,4952.04,1882.1,4145.25,19264.4,6801.6,97171.6,926.25,49129.9,456.8
155627,77048.4,530.7,237.8,1641.75,4525.56,1625.52,15491.6,455.25,3591.12,457
195270,74226.4,3457.38,563.18,1305,1829.88,1446.9,18406.4,319.5,37162.3,457.2
239957,158917,16626.9,2698.16,2736,6962.28,3048.24,71750.6,678,187205,457.4
136343,115352,1204.66,346.26,1122.75,1216.02,1093.56,9160.32,307.5,12302.2,457.5
246507,92702.2,1713.32,578.26,1350.75,7034.82,2197.26,29604.9,261.75,24483.4,457.8
262143,207068,3743.32,1323.56,2766,8212.62,3858.66,54709.2,626.25,44129.3,458.3
262143,171137,9571.16,1862.96,4068,10214.9,4816.5,57892.4,1082.25,108640,458.5
140939,186443,10913.3,2718.46,3257.25,4275.96,4275.96,92886.3,969.75,124585,458.9
194062,71782.6,557.38,318.42,1893,2770.56,2095.86,23878.1,447,2067.78,459.9
262143,262143,5380.66,766.76,4941,6614.4,4903.86,22445.3,1563,51626.6,460.4
94539,125872,1518.44,235.48,3063.75,6723.6,2854.02,8590.92,1082.25,15504.1,460.6
251731,202252,1728.4,602.04,3867.75,4460.04,4084.08,27059,1166.25,13323.2,461
174374,96381.5,3990.4,10092,1503,1464.84,1922.7,47931,472.5,4119.18,461
262143,130612,6966.96,1417.52,2976.75,4739.28,3532.62,40604.5,984.75,72676.5,461.1
262143,227132,6812.1,14123,3897,5187.78,3890.64,49872.4,1161,14039.2,461.1
156873,65669.8,939.6,320.74,1056,3576.3,1600.56,20533.5,286.5,7881.12,461.4
262143,95559.4,826.5,596.82,2889,29347.5,6202.56,52665.6,491.25,8821.8,461.4
185745,51495.6,439.06,162.98,647.25,2702.7,1180.14,14641.4,163.5,3831.36,461.5
228523,93824.6,1239.46,409.48,1989,21173.1,3992.04,21925.8,247.5,11280.4,461.6
262143,123417,6449.6,15077.7,2407.5,2536.56,3416.4,69543.2,705.75,7659.6,461.9
99968.8,52150.8,4851.12,1728.4,476.25,1148.16,627.12,27927.9,137.25,73878.5,462
262143,165475,7894.38,18424.9,2506.5,2398.5,2620.02,39223.1,776.25,11957.4,463.2
124902,69375.5,580.58,239.54,1088.25,2351.7,1403.22,13833.3,347.25,5855.46,463.4
135327,154110,3278.74,783,2883,8996.52,3713.58,34745.9,680.25,38383,463.6
262143,167269,1959.82,1411.72,4481.25,15898,6169.02,69143.1,950.25,19000.8,463.6
182441,221385,9171.54,2157.6,4444.5,10697.7,5572.32,77072.6,1129.5,103467,463.8
262143,195073,7383.98,17011.4,3971.25,4067.7,4433.52,61340,1084.5,9124.44,463.8
118750,141241,11459.1,2050.3,2977.5,4602,2683.2,65023.1,681.75,138572,464.1
154980,95706.8,4174.84,7770.84,1370.25,2424.24,20659.1,262143,331.5,33813.8,464.2
191475,126241,8127.54,1612.98,1867.5,3141.06,2513.16,46508.3,586.5,92082.9,464.4
262143,262143,38441.2,6074.34,4623.75,4800.9,5789.94,147818,1495.5,262143,464.6
262143,181944,9691.8,1813.66,3033.75,15767.7,4653.48,51880.9,871.5,119021,464.6
130557,262143,11328.6,2215.6,3610.5,11567.4,4578.6,72862.9,863.25,124429,464.6
262143,204814,15859.5,2759.06,2451,4570.02,2823.6,75628,702.75,187922,465
262143,262143,13465.9,2731.22,3612,3545.1,5006.04,102603,1096.5,150024,465
229597,231689,13499.5,2406.42,2666.25,7039.5,3105.18,55390.1,750,157959,465.6
153283,141032,6605.04,1231.92,3156,4370.34,3298.62,35558.6,828.75,64259.5,465.8
262143,229414,1731.88,933.8,2897.25,15593.8,5920.2,70585.3,687.75,14019.7,466
74923.1,152652,5510,1060.24,2119.5,6031.74,2464.8,36440,579,63730.7,466.2
262143,204756,2557.8,610.16,4403.25,5424.12,4469.4,23170.7,1357.5,18890.8,466.3
156270,143057,6876.48,1815.4,3456.75,6246.24,3908.58,49853.7,951,71887.1,466.3
88199.4,87655.6,2125.12,499.96,4387.5,56628,9300.72,27484.9,514.5,25212.7,466.9
158558,205372,8621.12,2208.64,3078,3015.48,3053.7,59603.7,810.75,100335,467
152492,182536,9070.62,1984.18,3618.75,5527.86,3704.22,79964.8,844.5,97491.4,467.3
224294,98720.7,1253.96,339.3,1730.25,15488.5,3505.32,25751.7,371.25,11420,467.5
172167,156947,9761.98,1957.5,2126.25,1992.9,2208.96,46187.7,651,119111,468
262143,194894,16719.1,3133.74,4407.75,5053.62,4838.34,77379.9,1198.5,188812,468.4
71669.3,125475,785.9,305.66,2175.75,2768.22,2251.08,13249.9,727.5,8229.78,468.5
215348,210372,10454.5,2235.32,4565.25,5884.32,4268.94,73075.9,1086,116438,468.5
140657,172403,5489.12,1782.34,4491.75,7196.28,6337.5,76782.4,1281.75,59957.8,468.7
262143,203896,10344.9,2201.1,3710.25,10221.9,4431.96,47665.8,1059.75,113063,468.9
262143,240022,7389.78,1354.88,5279.25,7792.2,5761.08,45227.5,1517.25,59308.9,469
159365,105642,1807.28,423.98,2252.25,3904.68,2102.88,22884.4,500.25,16787.9,469
110316,125224,2664.52,615.38,1910.25,4048.2,2424.24,26482.6,555.75,28008.2,469.1
262143,262143,11410.9,2497.48,7171.5,10234.4,7395.96,66387.4,2030.25,134180,469.2
184911,191479,5399.22,2272.44,3942,4419.48,5356.26,93036.1,1135.5,49193.8,469.3
190803,163224,7511.58,19307,3054.75,3204.24,2957.76,17723.9,1036.5,10447.3,469.4
74415.1,55341,6289.52,1116.5,777.75,1099.02,944.58,26404.6,301.5,77247.3,469.7
138356,118111,1104.32,585.22,1477.5,4063.02,2173.86,34011.9,382.5,13033.8,470
262143,181593,3121.56,844.48,2076.75,2024.1,2506.92,38335.4,706.5,34887.8,470.4
228284,149273,5220,855.5,2074.5,3038.88,2343.9,23042,642.75,58429.8,470.5
90795,236820,14806.2,3020.64,5067,10599.4,4910.1,74719.3,1260,181914,471.1
59348.4,166398,6425.24,1144.92,2069.25,3006.9,1860.3,35564.9,579.75,73655.4,471.3
262143,178410,5842.92,1375.18,3207,5009.16,3424.2,51405.9,814.5,64709.6,471.7
167090,84745.4,5092.98,918.72,1623.75,4054.44,1943.76,27037.9,519.75,64637.8,472.5
124927,106869,1585.14,1195.96,1977.75,7943.52,3027.18,28368.6,501.75,11710.1,473.2
262143,158048,2507.92,874.64,1620.75,4455.36,2109.9,31847.4,425.25,21030.4,473.2
92189,248042,15024.3,2664.52,2964.75,2712.84,3092.7,84276.7,827.25,182378,473.3
254098,71958.9,1260.34,383.38,838.5,2853.24,1641.12,31569.7,227.25,9243,473.5
262143,262143,17813.5,3439.98,5554.5,5260.32,5265,86879.5,1604.25,205174,473.5
165782,147094,4509.5,843.9,2126.25,4467.06,2542.8,29774.9,653.25,44011.5,474.4
50812.3,158549,5304.1,1317.18,3572.25,2967.12,2702.7,31301.4,815.25,59585.8,474.6
253711,195338,21594.6,3499.14,2914.5,4598.1,2997.54,73570.4,932.25,250557,475.9
139774,132790,977.88,418.18,2798.25,8111.22,2925.78,24116,595.5,8891.22,476.1
100139,262143,9312.48,1858.32,4979.25,5284.5,4712.76,47562.1,1511.25,94770,476.2
262143,248818,6489.62,1673.88,3690,16169.4,5686.2,79577.9,816,70472.2,476.4
141108,147329,3764.2,794.02,3561.75,2740.92,1680.9,24201.8,726,38731.7,477.1
137776,84527,1184.36,342.2,1638,4727.58,1648.92,9707.1,452.25,14691.3,477.2
249858,203757,5918.9,12281.5,5166.75,4226.04,4324.32,56161.6,1394.25,8948.16,477.3
184498,74299.7,2170.94,484.88,930,4772.04,1333.02,16447.1,192.75,29041,477.5
68340.7,59704.3,550.42,228.52,1485,5808.66,1926.6,12441,564.75,6282.12,478.2
243917,163627,429.2,519.1,2283.75,7995.78,3694.86,49209.4,506.25,4474.86,479.1
227040,98485.9,3039.78,715.14,1678.5,2740.14,2297.1,33281.8,510.75,32136,479.2
145336,113676,925.1,1489.44,1536,2573.22,1614.6,17667,399.75,2524.08,480.1
191229,259639,2063.64,635.68,6333,16511.8,5341.44,26544.2,1435.5,20590.4,480.2
184706,262143,36040.6,6507.6,6405.75,8321.04,6399.12,167010,1641,262143,480.3
262143,100214,245.34,315.52,1253.25,2939.04,1483.56,24087.2,248.25,1444.56,480.5
226120,118929,810.84,472.7,2985,9456.72,3247.14,26076.2,652.5,7991.1,481
262143,201963,6890.98,1383.88,3039,7151.82,3816.54,41581.8,837.75,74835.5,481.9
245511,131886,983.68,319,2224.5,4619.94,2688.66,15830.1,621.75,10491.8,481.9
148947,126033,527.8,286.52,1998,18000.1,3473.34,16993.9,287.25,4192.5,482.3
262143,145332,6059.84,1722.6,1803.75,2779.14,3369.6,87675.1,543.75,76223.2,483.3
102791,107048,180.96,344.52,909.75,1754.22,1176.24,20804.9,250.5,2629.38,483.7
197051,60743.3,1363,612.48,813,3345.42,1406.34,20437.6,204,19234,484
262143,192834,7395.58,2111.2,4951.5,12948.8,6015.36,61325.2,1501.5,80597.4,484.6
262143,262143,15225,2905.22,5254.5,14245.1,6681.48,89097.1,1272.75,172130,484.6
226641,174863,5489.12,1623.42,2544.75,5818.8,3288.48,69767.9,654.75,64698.7,484.7
88193.3,105191,1605.44,1285.28,1113.75,1911.78,1554.54,29468.4,321.75,16451,484.7
125378,111709,4106.4,1035.3,1545.75,4241.64,1981.2,31951.9,392.25,41791.6,485.2
262143,158463,4053.04,893.78,2239.5,9859.2,2848.56,29440.3,579,42810.3,485.2
112503,90686.7,1268.46,329.44,1323.75,3708.9,1438.32,15812.9,306.75,9834.24,486.1
231970,112745,5508.26,13914.8,2200.5,2077.14,2022.54,34380.8,609.75,7059.78,486.6
164043,135851,567.24,290.58,1674.75,6993.48,2360.28,23640.2,422.25,1696.5,486.7
80248.8,157068,1389.1,815.48,2219.25,2888.34,2208.18,30657.9,738.75,15387.1,486.8
262143,221820,17981.7,3118.08,3684,10692.2,4474.86,72338.8,994.5,196682,487.5
194385,237052,9415.14,5168.96,4467,11752.3,13777.9,262143,1056.75,92042.3,487.6
143477,189599,6629.4,1385.04,4621.5,10420,6265.74,55656.1,1299.75,65352.3,487.8
110014,198315,4008.38,683.24,3522,3657.42,3211.26,21879.8,1116,36484.5,488.1
262143,262143,8100.28,1524.24,4267.5,8595.6,4205.76,40380.6,1110,83839.9,488.5
262143,165786,2107.72,1075.32,4240.5,10102.6,4799.34,63212,1050,21138,489
262143,262143,19118.5,3427.8,4110,9108.06,4968.6,86528.5,1094.25,217135,489.3
204335,119172,5816.24,13137,2360.25,2407.08,2115.36,18008.6,756,9189.96,489.3
204270,114009,2155.28,421.08,1450.5,1385.28,1307.28,15363.7,471.75,21964.8,489.9
134668,135105,1593.84,831.14,1726.5,11252.3,3115.32,35531.3,354,17504.8,490.1
153734,152172,3772.32,918.72,1806,5044.26,3151.2,45394.4,471,45133.1,490.4
223897,146401,3156.36,824.76,2067.75,6782.1,2981.16,40134.1,522.75,28821,490.4
137066,130787,668.74,331.18,1360.5,5247.06,1769.82,22062.3,321.75,5899.92,490.6
262143,212386,11395.3,2196.46,4065.75,7146.36,4949.88,58432.9,1214.25,111292,490.8
262143,109872,5178.24,1268.46,2389.5,4920.24,2569.32,24551.3,607.5,54901.1,490.8
262143,158696,1233.66,856.66,2185.5,16091.4,4457.7,50530,412.5,11521.4,490.9
174178,262143,5104,1132.74,7554.75,17794.9,8073,41989.7,2160.75,45508.3,491
140440,176253,5705.46,1202.34,2903.25,4190.94,3407.82,33154.7,1011,54400.3,491
162623,57788.6,678.6,324.22,1374,15303.6,3134.04,19500,222.75,6610.5,491.1
262143,148721,1335.74,749.94,2193,6937.32,3921.84,61577.1,564.75,9888.06,491.1
111349,76681.8,557.38,373.52,951,2405.52,1341.6,22680.8,276.75,5470.92,491.6
262143,243301,2556.06,1553.24,5520.75,9643.92,8667.36,116564,1566,27075.4,491.7
258968,169561,1514.96,602.62,2077.5,13472.9,3442.92,28354.6,471,16191.2,491.7
262143,262143,4176.58,1854.84,7046.25,27013,10256.2,96943.9,1703.25,37274.6,492
262143,262143,41062.3,7272.04,6162,7203.3,6619.86,176783,1872.75,262143,492.5
262143,262143,32869.2,7066.14,6912.75,10923.9,8739.12,205607,1838.25,262143,492.5
262143,262143,34695.6,6997.12,6249.75,12033.8,8120.58,206780,1657.5,262143,492.9
198436,95082.8,920.46,479.08,1272.75,4240.86,2253.42,35621,342.75,6237.66,493
124985,48513.7,3694.02,7937.88,1050,1014,870.48,11744.5,336,4916.34,494.7
107334,122548,516.78,431.52,1693.5,6655.74,2148.9,24581.7,377.25,7732.14,495.1
165324,136566,2438.9,657.14,2372.25,1394.64,1347.84,25753.3,441,30417.7,495.6
214133,78458.6,855.5,295.22,1248.75,6224.4,1962.48,14018.9,291,5824.26,495.8
226801,205656,3275.84,1097.94,2487.75,7523.1,3363.36,46004.4,590.25,37074.2,495.9
87111.4,114057,1041.1,549.84,2556,11150.1,3304.86,25776.7,496.5,9010.56,496.3
212320,151662,6113.2,15078.3,2848.5,3362.58,3187.08,33388.7,856.5,8712.6,496.7
133924,83269.7,1016.16,298.7,1446.75,3200.34,1707.42,14515.8,415.5,9198.54,496.8
234905,262143,16724.9,3231.18,5595,8453.64,6011.46,79631,1629,180052,497.1
135947,62757.2,303.92,60.32,806.25,5693.22,1321.32,4209.66,213.75,2173.08,497.7
90772.5,201146,6742.5,2286.94,3760.5,6401.46,6275.88,106574,1140.75,66418.6,498
103371,134767,3290.92,780.68,1704.75,1874.34,1935.18,22673.8,591.75,32841.1,499.4
262143,63453.8,2528.8,737.18,1546.5,4952.22,2513.94,30736.7,440.25,22752.6,499.8
114522,113795,414.12,315.52,1874.25,3094.26,2089.62,17560.1,480.75,1936.74,499.9
232712,238260,11395.3,2247.5,2538,6160.44,3062.28,54060.2,754.5,133444,501.7
190473,83966.2,718.04,425.14,1269.75,9779.64,2444.52,24355.5,251.25,9743.76,502
190038,133127,1513.22,501.7,2111.25,2291.64,2178.54,17495.4,573.75,15839.5,502.8
163216,161011,8277.76,1602.54,1853.25,3288.48,2559.96,59726.2,509.25,86889.7,503.7
173583,50832.6,230.84,120.64,615,3987.36,999.96,5779.8,150,2376.66,504.9
212097,119385,2428.46,1168.7,1333.5,1744.86,2454.66,63586.4,339.75,25216.6,505
127949,129217,2914.5,657.72,1664.25,3149.64,2035.8,30010.5,505.5,34909.7,506.4
75717.3,98734,1592.1,406,1476,4202.64,1608.36,12317,442.5,16416.7,506.8
238309,223185,5689.8,1442.46,3408.75,3586.44,3344.64,39140.4,954,59612.3,507.2
119307,155357,5305.26,1124.62,1944.75,2193.36,2176.2,38029.7,619.5,59624,507.3
262143,238199,10363.4,17257.3,5193,9026.16,5789.94,66491.9,1575,37164.7,507.6
175641,143530,7182.14,1337.48,1743,4669.08,2195.7,39992.2,451.5,85078.5,507.6
129072,121292,22796.9,1666.34,1410,1955.46,1658.28,29528.5,384,49543.3,507.7
174113,61230,3259.6,691.94,1222.5,4755.66,1725.36,34486.1,285.75,42133.3,507.7
262143,262143,33308.8,5723.44,6394.5,10018.3,6374.16,145198,1623,262143,507.9
245445,215650,6487.3,1144.34,4596.75,5589.48,4173.78,33375.4,1340.25,61394.6,508.1
109821,77932.1,1327.62,261.58,1083,2236.26,1284.66,13053.3,356.25,10466.8,508.2
97712.6,242599,9039.3,2531.12,5568.75,6030.18,4726.02,47193.1,1739.25,82873.4,508.2
148177,101606,1140.28,373.52,1722,4517.76,2076.36,16171,454.5,8073,508.7
262143,262143,14652,3016,7491.75,15015.8,7963.8,99553.7,1893.75,159990,509
122834,143615,6054.04,1008.62,3102.75,7076.94,3373.5,34057.1,812.25,56498.5,509.4
260522,262143,20751.2,4577.94,5947.5,11132.9,7542.6,155706,1574.25,229358,509.4
262143,203057,14471,2582.74,4221,5272.8,4547.4,62272.9,1292.25,157636,509.5
227799,106858,2619.86,965.7,1265.25,4506.06,2269.8,40277.6,345.75,32422.3,509.6
233899,151932,5901.5,13276.8,3224.25,3490.5,3648.06,40326,939,9388.86,509.8
262143,251758,13298.2,3612.24,5737.5,12709.3,8017.62,116214,1638.75,155941,509.9
164261,151960,5113.86,922.78,1445.25,2784.6,1451.58,25158.1,393,62108.3,510.2
46327,107903,1099.68,223.88,1540.5,2102.88,1766.7,14945.6,480.75,11999.5,510.2
183563,257969,5818.56,1950.54,5008.5,13810.7,6046.56,80138,1314.75,54540.7,510.4
168892,183139,7594.52,1962.72,2099.25,7310.94,2965.56,60135.7,551.25,94802.8,510.9
221469,131070,6786.58,15367.7,3409.5,3237,2783.82,28803.8,957.75,9533.16,511.1
262143,262143,9982.38,2437.16,6796.5,20815.1,8492.64,108051,1657.5,103329,511.9
262143,262143,24052,4275.18,6529.5,16003.3,9042.54,144232,2034,262143,512.2
262143,193241,8033.58,1387.94,4663.5,5343.78,4249.44,34375.4,1201.5,82169.1,512.6
243000,149432,1381.56,400.78,3255.75,22403.9,5143.32,18606.9,860.25,9641.58,512.8
233657,262143,17583.9,3892.38,6117,8179.08,7504.38,117807,1749.75,183681,513.5
262143,162596,5412.56,11274,3363.75,3082.56,3169.14,46417,1036.5,5936.58,514
209875,160676,9604.22,1570.06,3600,14975.2,3781.44,43730.7,8502,120207,514
262143,262143,18477.1,4402.78,5674.5,6902.22,5994.3,109714,1702.5,197857,514.1
262143,262143,24724.2,4819.8,6861,7921.68,7737.6,126447,2266.5,262143,514.5
96149.3,118732,2514.88,466.32,1626.75,1754.22,1719.9,15948.7,485.25,24694.8,514.6
118910,151796,5566.84,1019.64,1955.25,6059.04,2358.72,33048.6,494.25,63564.5,514.8
152672,128358,4773.98,925.68,2067,3148.86,2080.26,25906.9,649.5,50762.4,515
256000,156073,3159.26,722.68,1985.25,5272.02,2183.22,23678.5,607.5,33209.3,515
262143,262143,25258.4,4558.8,5859.75,8148.66,6240.78,93146.8,1891.5,262143,515.7
260415,224803,13167.2,3162.74,3297,3949.92,4331.34,97344,850.5,147271,517.3
139604,165617,7664.12,1617.04,3402,5981.82,4275.18,50618.1,971.25,93432.3,519.4
101815,81949.9,638.58,211.12,1785.75,4728.36,1921.14,16121,336.75,6842.16,520
262143,205418,6521.52,1999.84,3021,8394.36,4437.42,68202.4,878.25,79962.5,520.5
262143,262143,27593.5,4562.28,5508.75,19417.3,7295.34,126506,1500,262143,520.5
166518,143679,6534.86,1378.66,2757,3739.32,2744.04,40543.6,759,70386.4,522.4
155821,137567,4638.26,1240.04,1542,3375.84,1853.28,29345.2,442.5,57024.2,522.8
76960.4,76855,1436.66,455.3,1743,2059.98,1907.1,23397.7,438.75,13856.7,523.6
262143,262143,1567.74,716.88,6026.25,8094.84,4789.98,39560,1789.5,7855.38,523.8
233056,70696.9,560.28,488.36,960.75,6977.1,2056.86,26669,168,6008.34,526.8
148622,108750,812.58,524.32,1553.25,2134.08,1452.36,13241.3,390,6399.9,526.9
107204,93922.9,1165.22,582.32,1359,5899.14,1765.14,22591.1,330,18522.7,526.9
138364,139311,2810.68,783,2739.75,4743.18,3005.34,36344.1,752.25,25289.9,528.1
138034,158615,1662.86,475.02,2478,9073.74,3194.1,18824.5,645,19645.9,528.1
72377.2,57523.4,1732.46,4119.16,748.5,681.72,570.96,7819.5,207,1297.92,528.7
168989,90997.9,1050.38,586.38,2149.5,17253.6,3560.7,26219.7,442.5,9143.94,529.1
162496,78258.2,1203.5,331.76,1602,2857.92,1630.98,12578.3,473.25,12395,529.8
156040,149315,563.18,163.56,1480.5,2038.92,1391.52,7576.92,491.25,1279.98,530.2
262143,133886,5677.04,1441.88,5796,30001.1,6065.28,47551.1,17582.3,73812.2,530.2
97078.2,122134,1950.54,4673.64,1348.5,1551.42,1361.1,19988.3,453.75,4687.02,530.6
165892,125324,6872.42,14130.5,2581.5,2602.86,3378.18,82004.5,858,17326.1,530.7
199950,90990.9,1006.88,403.68,973.5,2250.3,1900.86,27957.5,312,10168.1,531
211694,99001.5,2602.46,450.66,1212,3252.6,1497.6,14430,323.25,26331.2,531
125331,46796.9,259.26,624.66,666.75,2694.12,1390.74,30008.2,163.5,943.02,531.2
137554,88911.4,4814,10097.2,2204.25,2322.84,2188.68,19802.6,681.75,6951.36,531.7
262143,173370,1698.82,845.06,2749.5,17030.5,4523.22,37248.9,617.25,20886.1,532.3
238527,134621,4463.1,10410.4,3405.75,4256.46,4496.7,46108.9,1062.75,7849.14,532.3
169585,128546,768.5,736.02,3501.75,8864.7,3293.16,17429.1,759,2917.98,532.6
262143,184227,3465.5,943.66,3306,23805.6,5893.68,45721.3,675,37805,533
161007,117326,4152.8,972.08,2032.5,2637.96,2353.26,32809.1,493.5,40742.5,534
232508,216380,10071.1,1934.88,4991.25,33573.5,8024.64,56574.2,1125.75,106956,534.8
157641,68478.5,1639.08,456.46,1344.75,4445.22,2064.66,29129.9,315.75,16671.7,534.9
262143,134126,3389.52,568.98,1772.25,3172.26,1977.3,16671.7,593.25,33746.7,535.1
134677,113020,469.8,344.52,1906.5,8138.52,2621.58,21129.4,408.75,4673.76,535.6
200625,107939,922.78,556.8,1231.5,1620.84,1644.24,27814.8,342.75,8986.38,535.8
88075.6,215566,7511.58,1281.22,3333,5713.5,3344.64,50701.6,798.75,69845.9,536
262143,262143,27227.5,5098.2,6521.25,11714.8,8192.34,160717,1873.5,262143,536.2
262143,233771,16187.8,2848.96,3054.75,10124.4,3867.24,78659.1,762,192935,536.3
246612,133517,2364.08,534.76,1632.75,4609.02,1856.4,17895.5,404.25,23804,536.8
262143,258039,24114.1,4456.72,5147.25,13006.5,6401.46,107757,1390.5,262143,536.9
262143,114308,5685.74,14553.4,1954.5,2410.98,1901.64,21872.8,630.75,4637.88,537.2
262143,194508,9153.56,20225.8,6208.5,7752.42,6504.42,32581.4,1645.5,10534.7,537.3
262143,257309,17801.4,3326.88,3168.75,3229.2,4137.12,102877,913.5,197326,537.4
262143,199128,3856.42,809.1,2838,3573.18,2997.54,26736.1,821.25,38479,537.5
185044,77057.8,468.06,519.1,957.75,3179.28,1971.84,30082.3,303,3196.44,537.6
262143,147734,4703.22,11682.9,2156.25,2311.14,2286.96,29366.2,674.25,6999.72,538.2
262143,93103.1,356.7,121.8,1143,6117.54,2535,16065.7,302.25,2269.02,538.3
171363,56968.1,3056.02,6220.5,1105.5,1368.12,1199.64,16079.7,266.25,4496.7,538.4
153558,152861,5638.76,1060.24,1959,4951.44,2854.8,38042.9,536.25,53025.2,538.6
262143,262143,32562.4,5533.2,4776.75,12135.2,6062.94,135956,1390.5,262143,538.6
170345,229781,5328.46,1218.58,3795.75,5491.2,4084.86,51576.7,1188,53707.7,538.7
201450,106534,4297.8,11056,2078.25,2420.34,2240.94,18779.3,687,3020.16,539
195689,146540,3151.14,1097.36,3041.25,5521.62,2985.84,53262.3,573,31380.2,539.3
262143,262143,2877.38,1055.6,8612.25,103933,17511,53349.7,1033.5,32028.4,540
223401,181039,2043.92,373.52,4203.75,4934.28,3305.64,8961.42,1375.5,20990.6,540.6
261533,262143,4769.92,1483.64,6758.25,5585.58,5406.18,62233.1,1516.5,54139,540.7
239226,81590.3,2286.94,852.6,1267.5,5430.36,2712.84,44102,296.25,26614.4,540.9
244587,231644,6449.6,1521.34,3423.75,11505,4186.26,47596.4,833.25,71428.5,541.6
262143,262143,13336.5,2491.68,4909.5,8606.52,6008.34,84139.4,1532.25,136765,541.9
262143,262143,22265.6,4297.22,5473.5,6447.48,7302.36,166972,1581.75,254432,541.9
171073,126236,1336.32,432.68,2093.25,9155.64,2990.52,24350.8,527.25,11733.5,542.3
213971,45213.5,1055.02,382.22,777.75,3782.22,1062.36,7640.88,152.25,10143.1,543.1
117725,122221,1938.36,708.18,2862.75,3310.32,2993.64,22563.1,845.25,20032.7,543.4
56254.4,130354,1175.66,454.72,2150.25,5262.66,2598.96,23832.9,572.25,9878.7,543.7
170486,69021.4,1337.48,252.88,1067.25,8691.54,1913.34,13574.3,210,11176.6,543.7
262143,235470,24259.7,4415.54,3112.5,8277.36,5055.18,119351,848.25,262143,543.8
110828,94750.5,767.92,236.64,1541.25,2211.3,1963.26,23202.7,479.25,3611.4,544
159566,128780,7346.86,18155.7,2599.5,2312.7,2889.12,49936.4,949.5,12043.2,544.4
262143,150932,2915.66,1498.14,2790.75,5289.96,3212.82,64445.9,671.25,29943.4,544.4
134314,165716,5923.54,1124.62,2638.5,5343.78,2478.84,33729.5,705,67324.9,545.1
262143,154036,11262.4,27217.1,1896,2131.74,2253.42,41987.4,609,13576.7,545.1
262143,160633,1224.38,355.54,3299.25,24073.9,5549.7,36445.5,660,9908.34,545.9
262143,136075,3775.22,970.92,1795.5,3638.7,2091.18,37861.2,444.75,47246.2,545.9
262143,112961,1097.36,401.94,1593,11987,2715.96,21449.2,324,10188.4,546.3
165476,262143,14044.1,2590.28,4872.75,6562.92,5563.74,75994.6,1501.5,154639,546.3
158558,166804,9574.64,1860.06,2994,2162.16,1779.18,58803.4,522.75,115708,547.5
209936,101916,321.9,371.2,1247.25,1980.42,1792.44,28636.9,381,1616.16,549.7
197241,216058,5255.96,1691.86,2442.75,3133.26,2543.58,35507.2,664.5,64059.8,549.8
190682,117920,2066.54,706.44,1658.25,5807.1,2800.98,41197.3,450.75,20942.2,550.1
262143,96091.3,581.74,506.34,1867.5,2263.56,2557.62,34318.4,520.5,2316.6,551.3
