"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
98473.5,72587.6,247.66,247.08,1471.5,7821.06,2113.8,8891.22,252.75,2829.84,306.4
104380,66111.2,2813,7303.94,1023.75,1041.3,4082.52,103200,333,2924.22,317.2
118763,48902.1,3654,8120.58,1550.25,1708.98,2472.6,42419.5,615.75,3057.6,317.8
76595.9,69228.1,2442.38,5706.62,1137.75,1071.72,1434.42,19454.8,479.25,2122.38,322.6
189088,170934,825.92,1270.2,3191.25,9285.9,4031.82,49532.3,795,2212.08,323.5
126806,51647.7,3143.6,7069.62,1590,1705.86,2028,18707.5,500.25,2928.9,331.6
95030,75848,3854.1,9012.04,1755,1697.28,2683.98,67608.8,499.5,3505.32,333.9
262143,218551,828.24,1569.48,2691.75,12887.9,4774.38,57190.4,600,2069.34,337.6
111597,56249.7,2362.92,5115.02,1638.75,2299.44,1811.94,14696,509.25,3110.64,339.4
192235,147372,6634.04,8196.56,4547.25,36381.5,8549.58,69441.8,1055.25,30837.3,341.4
97395.7,54497,2252.14,4923.04,990.75,1212.9,1191.84,16177.2,315.75,2392.26,342.7
153294,80003.8,4780.36,9495.76,1972.5,2187.12,2499.12,27215,661.5,3953.82,344.6
103495,46697,3024.12,7353.24,1181.25,1620.84,1348.62,14454.2,293.25,2117.7,345
123713,91185.9,3127.36,6413.06,1542,1755.78,2888.34,63595.7,438,3630.12,345.1
262143,85765.7,1287.6,1483.06,4110,59116.2,12892.6,81134,340.5,7658.04,349.4
219605,106674,711.08,553.9,2201.25,14486.9,3644.94,20799.5,408,1572.48,350.1
127208,48346.7,2310.72,5993.14,1158.75,1408.68,1561.56,20677,429.75,1851.72,351.1
207447,71120.4,615.96,896.68,994.5,1186.38,1053.78,3710.46,267,1457.04,359.8
243433,262143,1763.2,973.82,4968.75,25353.1,6558.24,39521,1152,14850.4,361.5
125043,72790.4,4906.8,11662.6,1861.5,2045.16,2085.72,17076.5,784.5,1904.76,365.8
81236.2,66112.8,2163.4,3411.56,1617.75,1779.18,3807.18,74583.6,459,4720.56,367.3
101387,94391.7,429.2,269.7,1899,16484.5,3053.7,8476.26,327,824.46,369
225846,248757,7614.24,13938,3258.75,2155.92,1926.6,11421.5,2679,3943.68,370.3
83219.8,46761.8,2383.22,6279.66,608.25,604.5,1034.28,22453.9,212.25,1315.86,373.9
125254,101875,1075.9,588.12,2159.25,17801.9,4385.16,25861.7,424.5,8478.6,375.2
79677,55352.7,2054.36,4257.78,1432.5,1640.34,1787.76,21916.4,578.25,2442.96,378.7
128907,77489.1,2501.54,5430.54,1972.5,2208.96,2155.14,13448.8,669,3056.82,380.6
183097,152538,2953.94,1058.5,2421.75,12239,4234.62,48850.6,526.5,29097.1,388.1
68404.6,59610.7,1881.52,4308.82,831,961.74,1361.1,30769.4,255,1876.68,388.2
86129.5,52605.5,2277.66,4219.5,1536.75,2319.72,2081.04,27803.1,603.75,1496.82,389.4
262143,220765,3607.6,2227.78,5147.25,50095.5,10084.6,54628.1,771,35326.2,399
262143,262143,2637.84,1505.1,8330.25,36074.2,10681.3,57837.8,1710.75,17910.4,399.4
262143,140434,585.8,1065.46,2254.5,7866.3,4332.12,57179.5,512.25,2343.12,400.9
127530,151296,7151.4,15313.7,2905.5,3498.3,3719.04,50824.8,942.75,5738.46,401.3
262143,262143,5159.1,2080.46,8201.25,34016.6,10823.3,66013,1979.25,45867.1,401.7
69247.8,60974.2,1979.54,4490.36,1086.75,1325.22,1548.3,25983.4,347.25,1905.54,403.1
88657,69619.7,2613.48,5588.3,1962,2131.74,2024.1,10910.6,630.75,2513.94,404
101898,56745,1071.84,1943,1084.5,1192.62,1233.96,15568.8,329.25,1353.3,406.8
94783.8,39719.9,895.52,642.64,1283.25,14102.4,3038.88,23007.7,162.75,9869.34,408.6
94420.7,35391.7,3310.06,7708.78,1111.5,1526.46,2198.82,38273,393.75,2003.82,411.4
95079.6,53284.1,1998.1,4811.68,800.25,904.8,1258.14,24690.9,269.25,1259.7,416.7
86228.1,50191.4,3362.84,7029.02,1269.75,1397.76,2058.42,32255.3,535.5,1645.02,420.9
77316.7,52852.8,3845.98,8666.36,1464.75,1632.54,2251.08,30279.6,563.25,2133.3,421.1
89364.9,36454.9,2960.32,6453.66,1054.5,1329.12,1602.12,23702.6,436.5,1570.14,422.3
184251,138531,798.08,1023.7,2388,10981.6,4609.02,48647,633.75,6611.28,422.3
151516,46520,1775.96,4268.22,1478.25,1737.06,1525.68,16456.4,408,2077.92,426.9
121184,46273.5,339.88,1348.5,711,3575.52,3672.24,75919.7,126,1751.88,429.2
113061,42239.3,1437.24,3184.78,689.25,704.34,691.86,12554.9,180,1102.92,429.5
262143,211550,2141.36,1416.36,4510.5,30997.2,7294.56,37248.1,801.75,17661.5,433.8
105146,60527.2,3701.56,7417.04,1522.5,1697.28,1735.5,20856.4,516,2325.96,434.2
244552,115357,6028.52,10386.6,1891.5,1751.1,2841.54,53309.1,615,5442.06,437.8
134864,84730.6,4767.02,9655.26,2298.75,2646.54,3397.68,47246.9,807,4087.2,439.1
95410.1,86294.5,1972.58,5101.1,2185.5,2771.34,3007.68,45167.5,775.5,2765.1,439.2
262143,240369,3510.74,2947.56,3779.25,12114.2,5905.38,76858.9,1035.75,33950.3,440.8
118985,75482.9,2826.92,5137.64,1381.5,1480.44,1889.94,33775.6,408.75,2311.14,446.9
82768.9,44676.8,1165.8,3373.86,1055.25,978.9,1666.08,38638.1,405,2822.04,455.6
73671.2,62894.5,14250.6,1015.58,786,3068.52,1526.46,20868.1,190.5,1147.38,456.4
