"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
262143,60189.5,792.86,393.82,1208.25,5992.74,1946.88,20503.9,251.25,9069.06,281.8
206511,77914.2,543.46,149.06,1260.75,8211.84,1982.76,6274.32,312.75,4665.18,282.6
262143,116072,580.58,406.58,1281,5164.38,2089.62,17996.2,285,3552.12,282.7
193524,95541.4,4295.48,9871.6,1581.75,1384.5,1875.9,29708.6,478.5,2651.22,284.6
178195,84268.9,3210.88,8326.48,1388.25,992.16,1362.66,32927.7,341.25,1927.38,285
262143,187721,1491.76,458.78,1894.5,6063.72,2289.3,7435.74,479.25,18909.5,285.9
262143,156596,13105.7,33274,3777.75,3974.1,3244.8,14609.4,1080.75,9367.8,286.3
262143,116331,2869.26,501.12,2440.5,9260.94,2973.36,17289.5,659.25,27508.3,286.6
251923,109709,5953.12,13586.5,1541.25,1577.94,1893.06,40153.6,441.75,2334.54,287
262143,134013,1632.12,829.98,1349.25,4950.66,2155.92,25890.5,316.5,18590.5,287.5
179686,102657,3517.7,9796.78,1138.5,966.42,2165.28,48775,303,3339.18,287.5
262143,262143,6054.04,1602.54,7505.25,47888.9,10396.6,28941.1,1439.25,64418.6,287.8
262143,262143,10122.2,12753,3945.75,7073.82,7098.78,171014,1090.5,65352.3,288.5
219377,51117.3,400.2,191.98,861,6130.8,1554.54,15910.4,161.25,2082.6,288.6
262143,129808,1133.32,487.2,1533.75,5110.56,2256.54,21924.2,371.25,11307.7,289.2
262143,152494,9027.7,21948.9,3230.25,3537.3,3200.34,21202.7,952.5,5516.94,289.4
262143,119327,1520.18,596.82,2390.25,9825.66,4123.08,33092.3,685.5,16270,289.8
142850,122533,6323.74,15225.6,1946.25,1978.08,2109.9,33944.8,503.25,5082.48,289.8
174544,87527.7,5463.6,14414.2,1327.5,1275.3,1265.16,15629.6,352.5,1940.64,290.3
262143,161015,1408.24,444.28,2143.5,15444,3556.8,20582.6,423.75,10349.8,290.5
262143,178559,5460.12,1016.74,3746.25,13691.3,4898.4,32069.7,870,54043.9,290.6
262143,190443,6989.58,16807.2,3827.25,4243.98,3462.42,11976.1,1225.5,4984.98,290.9
169313,63154.3,118.9,98.02,752.25,4031.82,1184.04,8820.24,169.5,499.98,291.6
246546,146193,3033.98,624.66,1651.5,8314.02,2466.36,16810.6,375,27427.1,291.7
178144,97075.7,5877.14,12620.2,2281.5,2418.78,2063.1,14388.7,636,3415.62,292.5
145774,23742.4,141.52,423.4,630,4497.48,1670.76,21419.6,126.75,1361.1,293.1
262143,90964.4,259.84,204.16,1554,9799.92,2426.58,17116.3,304.5,1219.92,293.1
201802,100203,1960.98,672.22,1220.25,3865.68,2089.62,35707.6,288.75,17780.1,293.5
187372,82378.9,4496.16,10483.5,1500,1418.04,1951.56,42034.2,438,2976.48,293.8
262143,198297,2467.32,576.52,2354.25,7068.36,2778.36,17504.8,654.75,24279.1,294.3
175223,56066.4,661.78,427.46,1002.75,5728.32,1507.74,14780.2,183.75,4241.64,294.4
67186.7,69253.9,1084.02,356.7,879,2920.32,1365,10492.6,249.75,11340.4,295.5
262143,139068,421.66,514.46,1497,5474.82,2850.9,42200.3,399,1953.12,295.6
262143,90273.3,822.44,704.7,1890,4708.86,2642.64,33839.5,463.5,2982.72,295.7
158875,108313,5822.04,13823.1,1740,1606.8,3939,124841,496.5,5195.58,296
136874,70361.5,2299.12,7223.32,1071,988.26,1720.68,42334.5,336.75,2179.32,296.1
262143,149762,674.54,1103.74,2310.75,13880.1,3882.84,35238.1,513,3196.44,296.3
151674,92970.5,2579.84,5230.44,1095,1092.78,1135.68,23833.7,336,2959.32,296.4
161961,56532.8,3733.46,9118.18,1322.25,1031.16,1375.92,19727.8,405,1875.9,296.6
262143,90076.7,4917.24,13957.1,1593,1801.8,1506.18,20308.9,441,3711.24,297
157702,146558,1869.34,993.54,2718,3499.08,3003.78,18638.1,891,17142.1,297.4
169130,47675.2,411.22,110.2,790.5,5646.42,1190.28,3254.94,167.25,5227.56,297.4
262143,130993,487.2,371.2,1570.5,6722.04,2555.28,24353.2,388.5,4658.16,297.8
197377,146421,6846.9,16355.4,2870.25,2864.16,3024.84,33527.5,840,5079.36,297.9
262143,176247,1800.32,383.38,2588.25,15160.9,3530.28,14419.9,546.75,15990.8,298.4
149952,75996.2,3939.94,9774.74,1617,1372.8,2530.32,62280.7,508.5,3597.36,298.6
152451,161080,2150.06,428.04,1683,2313.48,1634.88,14413.6,488.25,26117.5,298.7
262143,225205,2662.2,808.52,3034.5,7023.12,3339.96,21665.3,867,25215.1,299
262143,80895.4,733.12,443.12,1804.5,6289.92,2442.18,22535.8,399,4660.5,299.3
178422,114006,9243.46,21685,2343,2375.88,3375.06,87419.3,701.25,4488.9,299.3
262143,262143,1583.98,1276,7270.5,18895.5,10618.1,93958,1990.5,9252.36,299.4
181817,121168,8920.98,17976.5,2202.75,2084.94,1826.76,22570.9,653.25,5293.08,299.4
255512,120147,6876.48,17343.7,2148.75,2501.46,4115.28,141994,708,6406.92,299.4
210733,90234.3,1081.7,208.8,1062,4409.34,1360.32,5342.22,253.5,10699.3,300.2
162755,89179,2840.84,7036.56,2014.5,2212.86,2520.96,33467.5,701.25,3718.26,300.7
217450,64075.4,407.16,293.48,1037.25,5354.7,1402.44,9905.22,231.75,3036.54,301.2
262143,183581,2774.72,624.08,2932.5,7380.36,3418.74,20075.6,859.5,23435.1,301.5
262143,168315,2634.94,614.22,2391,10187.6,3557.58,32507.3,504.75,33757.6,301.5
116026,63936.6,3379.08,8960.42,666,705.9,1969.5,75295.7,231.75,2836.86,302
262143,262143,8144.94,13108.6,5775,5474.04,6181.5,88066.7,1543.5,33342.7,302
262143,182660,3775.22,780.1,2232.75,3521.7,2290.08,23176.1,703.5,41600.5,302
237899,56196.7,712.24,261.58,1309.5,11269.4,2548.26,16089.8,294.75,5996.64,302.3
170335,126907,3975.32,10021.2,1186.5,1163.76,1537.38,25446.7,351,2771.34,302.7
206972,79094.3,5315.12,12286.7,1275,1150.5,1549.08,25862.5,340.5,3125.46,302.7
262143,113397,7986.6,17871,2245.5,2254.2,1803.36,19326.8,594,5539.56,302.9
228819,77837,1567.74,283.04,872.25,3570.06,1462.5,13143.8,243,17685.7,303.1
262143,113646,1343.86,559.7,2754,12880.9,3804.84,26488,655.5,9148.62,303.4
262143,135832,456.46,349.74,1900.5,9483.24,2650.44,19496.1,417,1496.04,303.8
262143,162360,1927.92,693.1,2895.75,6690.06,3579.42,27995,762.75,16933,303.8
262143,176664,3812.34,1004.56,2508,8705.58,3712.02,40255.8,654,44856.2,304.8
112673,91896.5,3145.92,9214.46,1083.75,1118.52,5101.2,156955,306,3869.58,304.8
262143,119810,963.96,378.16,1896,12446.5,3410.94,24417.1,423.75,7473.96,305.8
139677,88746.8,3836.12,8369.98,1266.75,1301.82,1502.28,32887.9,386.25,2123.16,305.9
192441,81949.9,3743.9,10978.8,1056.75,910.26,1780.74,41477.3,311.25,2508.48,306.1
262143,262143,20618.4,42628.8,6531,52636.7,10990.2,41842.3,1383,63551.3,306.1
262143,183325,1668.66,657.14,3126,18739.5,5587.14,49321,714.75,10726.6,306.3
172271,78762.8,2749.78,6787.16,1117.5,1259.7,1463.28,25642.5,357,1969.5,306.5
175776,108301,4889.4,11415,1758,2218.32,1886.82,22250.3,517.5,5529.42,306.6
262143,262143,6127.7,1851.94,5047.5,20825.2,8118.24,84846.8,1194,66712.6,306.7
262143,262143,13023.9,2971.34,8781.75,42056,12737.4,108151,2135.25,134258,307
262143,113751,3564.68,576.52,1602,8584.68,2375.88,19801.1,320.25,35755.2,307.2
262143,102467,800.4,264.48,1595.25,7610.46,2424.24,15936.2,357.75,2344.68,307.5
262143,179533,8187.28,21486.1,2949,2648.1,4045.08,103001,867.75,7520.76,307.5
262143,262143,6121.9,1153.04,3624.75,8445.06,3960.84,29537.8,1077.75,64272.8,307.6
262143,119673,818.96,740.08,2658,3975.66,2271.36,37861.2,471,5506.8,308
262143,262143,5055.86,959.32,3402.75,14925.3,4353.96,29368.6,829.5,57861.2,308.1
262143,257081,4079.14,809.1,3529.5,11165.7,4308.72,22703.5,1026.75,40159.9,308.4
195682,122640,1303.26,953.52,1871.25,10042.5,2796.3,16986.1,462,12950.3,308.4
153073,125109,4475.86,10322.8,2237.25,2026.44,2605.98,44740.8,715.5,3433.56,308.9
154543,67805.4,3751.44,8010.96,940.5,871.26,1363.44,24136.3,295.5,1531.14,308.9
262143,100198,1815.98,445.44,1930.5,4687.8,2362.62,12313.9,537,18036.7,309
255309,106745,6219.92,14392.1,2449.5,2924.22,3750.24,58450.9,834,4602,309.2
262143,122539,390.92,367.72,2239.5,19361.2,4183.14,19801.1,387,3619.98,309.3
196068,70740.5,527.8,293.48,1440.75,7137.78,2218.32,14947.9,390.75,2157.48,309.9
45129.6,103544,4836.62,10472.5,2409.75,2843.88,3730.74,90640.7,806.25,3297.06,309.9
198607,126021,972.66,273.76,1087.5,4163.64,1253.46,6155.76,254.25,8420.88,310
262143,221198,1013.26,922.2,3114,21766.7,5860.14,46959.1,615.75,7896.72,310.1
262143,262143,8009.8,2135.56,6265.5,23683.1,8199.36,65144.8,1635.75,96198.2,310.3
155906,63735.4,673.96,240.7,857.25,5654.22,1462.5,11387.2,183,5148,310.8
172756,95007.1,4557.64,11524.6,1105.5,977.34,1654.38,41853.2,330,3529.5,310.8
262143,262143,6386.38,1582.82,6591.75,42347,10384.1,57363.5,1475.25,68640,311.2
101480,79831.4,1818.3,4030.42,1245,1058.46,1073.28,9998.82,273,1943.76,311.4
262143,262143,14681,3226.54,5673.75,18872.9,9066.72,126078,1572,167380,311.4
185316,100207,4169.62,10667.4,1413.75,1354.08,1627.86,30803.8,384,2917.2,311.5
262143,262143,7035.4,1959.82,4817.25,23651.9,6898.32,58013.3,1030.5,70570.5,312.1
262143,262143,12674.7,18038.6,5524.5,8681.4,6576.96,84459.2,1588.5,75876.1,312.3
171168,103917,2198.2,360.18,2353.5,24802.4,4434.3,14713.1,325.5,26175.2,312.5
262143,80989,613.06,321.32,991.5,5449.86,1664.52,16419,215.25,5957.64,312.8
255461,80679.3,661.78,242.44,1242,7712.64,2188.68,11815.4,261,3176.16,313
203239,83661.2,3975.32,9441.82,1825.5,1816.62,2021.76,23497.5,612,3590.34,313
212995,82761.9,740.66,360.76,690,1960.92,1131,17378.4,186.75,8037.9,314
237448,50782.7,548.1,294.06,644.25,3181.62,1117.74,14104.7,127.5,5878.08,314
202718,130774,906.54,350.32,1323,5371.86,2059.2,21762,331.5,6172.92,314.2
230730,64791.5,821.28,331.18,1046.25,7918.56,1966.38,16132.7,177.75,9310.86,314.4
235721,102943,1845.56,443.12,1248.75,4032.6,1503.84,11271.8,329.25,19928.2,315.8
262143,77376.8,244.76,237.22,754.5,2106,1113.84,10433.3,166.5,1940.64,316.4
261557,177747,5275.1,12622,4287.75,4438.98,5343,90386.4,1529.25,6076.2,316.9
262143,121150,1092.14,945.98,2104.5,14215.5,4524,49103.3,423.75,10392.7,317.4
245135,68916.9,433.26,1340.96,1106.25,5119.14,5161.26,100269,243.75,2526.42,317.7
262143,217916,5730.98,1205.82,3464.25,16435.4,5394.48,39636.5,860.25,55563.3,317.9
262143,259033,3694.02,1270.2,5019.75,30822.5,7118.28,34057.1,1056,38996.1,317.9
236395,95358.9,7578.28,18686.4,2375.25,2095.08,2063.1,20344,712.5,6548.1,318.7
262143,262143,6102.18,2031.16,6085.5,32891,9368.58,68877.9,1377,62100.5,318.9
228833,87343.6,5972.26,14098.6,1894.5,1872,1513.2,9555,588.75,5140.98,319.1
262143,162010,3913.84,1177.4,3483.75,5671.38,3627,20113.9,1146.75,35552.4,319.5
262143,155563,251.72,865.94,2213.25,13044.7,3646.5,36104.6,369.75,1374.36,319.6
259410,106681,904.8,486.04,2284.5,5002.14,2667.6,27286.7,660.75,5523.18,319.8
130910,65750.1,3126.2,9033.5,864,794.82,2317.38,84949,244.5,2175.42,319.9
262143,152649,5515.22,10789.7,2160,4007.64,2952.3,49843.6,644.25,16242.7,320.1
262143,131155,2126.86,1224.96,2585.25,21279.2,6152.64,76879.9,544.5,22180.9,320.1
262143,262143,6685.08,1455.8,7678.5,43396.9,10569,39017.9,1718.25,69565.1,320.2
174724,96074.2,2511.4,5713.58,2064.75,2006.16,1961.7,21648.9,714,3691.74,320.4
262143,257512,4551.26,8707.54,4731.75,10792.1,6264.18,68571.4,1401,11118.9,320.5
262143,262143,9755.6,3584.4,5070,10712.5,7267.26,108520,1316.25,95227.9,320.6
262143,262143,6011.7,4388.28,6222.75,11420.8,8590.92,123702,1812.75,50912.2,321.1
191315,116124,2181.38,356.12,2048.25,13532.2,2902.38,11541.7,402,18682.6,321.2
262143,73828.6,657.72,568.4,783,3022.5,1503.06,22452.3,197.25,4780.62,321.5
262143,142253,1493.5,383.38,3294.75,30388.8,6663.54,32156.3,522.75,11795.2,321.8
255748,93522.8,5085.44,13167.7,1413.75,1467.18,1179.36,7775.82,410.25,4505.28,321.9
262143,262143,8533.54,1973.74,4056,8712.6,4442.1,62721.4,1008,95791,322.6
262143,200215,4720.62,1585.72,1957.5,2236.26,2499.9,35230.3,590.25,45787.6,322.6
262143,148354,1730.14,428.62,1950.75,7209.54,2623.14,20212.1,507,16856.6,322.7
226417,101551,380.48,320.74,1645.5,14794.3,3283.02,20934.4,247.5,3190.98,323
262143,239220,1528.3,628.14,2548.5,4690.92,2841.54,25549.7,712.5,13942.5,323.6
232123,112511,4026.94,10590.2,2074.5,2262,1763.58,8967.66,594,3429.66,323.6
262143,262143,122831,11453.3,7215.75,11968.3,7497.36,76252.8,2013.75,54943.2,323.8
203775,147052,1272.52,730.8,1786.5,8390.46,3305.64,38018,473.25,9227.4,323.9
217384,127125,307.98,238.96,1750.5,8102.64,3038.1,20584.2,425.25,2137.98,324.2
167627,57002.4,584.64,71.34,725.25,5006.82,1035.84,3308.76,144.75,2955.42,324.3
104198,34234.2,690.78,1380.4,1013.25,2283.06,4495.14,93762.2,297.75,5738.46,325.2
262143,105797,913.5,454.72,1840.5,17803.5,3904.68,23279.9,310.5,9324.12,326.7
212203,105570,4020.56,9101.94,1903.5,2094.3,2338.44,37601.5,550.5,3339.96,327
262143,147963,8102.02,20529.7,2792.25,2716.74,2854.8,42910.9,835.5,5281.38,327
178740,81971.8,502.28,543.46,927.75,3908.58,1749.54,25726,260.25,4254.9,327.5
262143,262143,4970.02,1517.28,7032,18682.6,9097.92,58806.5,1888.5,44060.6,327.9
262143,187601,2266.64,411.22,1878,3715.92,2034.24,10652.5,537,25789.9,328
100120,24484.2,478.5,91.64,360,712.92,507,6449.04,123,2781.48,328.7
262143,139643,2268.38,406,1638.75,5098.08,2061.54,10142.3,454.5,19644.3,328.7
262143,76931.4,936.7,203.58,1240.5,6397.56,2110.68,16165.5,246.75,3903.9,329.1
262143,119619,1095.62,1304.42,1341,5433.48,1902.42,24658.1,281.25,4361.76,329.8
262143,157232,6255.3,11512.4,2297.25,7052.76,30750.7,262143,688.5,38213,330.2
262143,146652,8111.3,21019.8,2684.25,2746.38,5889,113006,732.75,6110.52,330.2
262143,262143,9515.48,2451.66,7157.25,30430.1,10833.4,121708,1596.75,85559,330.3
230036,108262,1162.32,628.14,1968.75,10287.4,3122.34,21591.2,486.75,9962.16,330.9
187039,76964.2,582.9,273.76,697.5,3187.86,1085.76,13517.4,193.5,7586.28,332.4
262143,174196,8709.28,22841.6,3045.75,3169.14,6440.46,174460,950.25,6550.44,332.5
262143,96184.1,6275.02,15517.9,1554.75,1466.4,1503.84,21209.8,484.5,2213.64,332.6
262143,230944,1242.36,768.5,3935.25,16014.2,6053.58,54829.3,1014.75,10074.5,332.7
262143,235325,4653.34,947.72,4599,8127.6,4468.62,29252.3,1212,36155.3,333.1
215411,88042.5,6331.86,15893.2,1603.5,1634.1,2484.3,65073.1,441,3609.84,333.2
146403,120754,1118.82,286.52,877.5,3287.7,1392.3,14404.3,216.75,13260.8,334.1
262143,144000,7128.78,16650.1,2506.5,2488.2,2152.8,16311.4,735.75,9025.38,334.1
262143,102849,1050.96,644.96,1416,7245.42,2406.3,26489.6,299.25,11384.1,335
162052,91430,3474.78,9125.14,1379.25,1474.2,1928.16,40567,402.75,4762.68,335.1
262143,98281.6,791.7,308.56,1744.5,14923.7,3264.3,21812.7,303,6589.44,335.5
139842,68267.9,2685.4,5810.44,1374,1382.16,1877.46,40844.7,438,2521.74,336.3
262143,146023,1850.2,538.24,2774.25,20315.9,4272.84,12479.2,522,21879.8,336.7
254177,132888,881.6,269.12,1640.25,10709.4,2488.98,5874.96,394.5,8601.06,336.8
262143,161209,5557.56,1218.58,2595,2907.84,2771.34,30813.1,738,52565.8,336.9
176720,64208,2585.64,6375.36,790.5,667.68,1138.8,31086.1,235.5,1197.3,336.9
262143,111599,1423.9,443.7,1637.25,5479.5,2530.32,29731.3,426,10583.8,337.1
262143,111732,621.76,690.2,1708.5,8966.88,2744.04,27045.7,364.5,1432.08,337.3
262143,262143,4656.24,1206.4,4432.5,17777,6115.98,33168.7,1260.75,44666.7,337.8
262143,112191,643.8,580.58,1879.5,15074.3,3458.52,25243.9,360.75,7605.78,337.8
141685,83903.8,5813.92,16451.7,1492.5,1701.18,3797.82,130543,423.75,3597.36,338
262143,187562,2565.34,1126.94,3623.25,33436.3,7456.8,62020.1,587.25,19665.4,338.1
262143,169773,7952.38,19135.4,2355,2438.28,2174.64,20251.9,711.75,2915.64,338.5
250403,139653,4171.36,10368.1,2087.25,2216.76,2465.58,43343.8,576,4311.06,339
262143,162766,2568.24,970.34,2859.75,17925.2,4642.56,37026.6,566.25,21851.7,339.3
186132,81002.2,4014.76,9924.96,1770.75,1918.8,1635.66,10077.6,546,2527.2,339.3
262143,85940.4,871.16,446.02,1698.75,14642.2,3628.56,33995.5,297.75,6465.42,340
202004,47893.6,581.74,106.14,1041.75,7059.78,1602.9,7816.38,218.25,1644.24,340.2
208765,64690.1,302.18,146.74,943.5,3566.94,1147.38,9564.36,265.5,2116.92,340.5
248686,107942,621.18,606.1,997.5,3428.88,1584.96,18837.8,254.25,4856.28,340.5
262143,83347.7,223.88,145,1193.25,6554.34,1742.52,10741.4,234,875.94,340.6
155929,100438,5176.5,11449.2,2511.75,2280.72,3839.16,94141.3,941.25,3605.16,341.1
262143,160653,1785.82,636.26,1926.75,4437.42,2705.82,26864,472.5,20698.1,342.3
141689,87059.7,2320,5869.02,1374.75,1755.78,4443.66,94241.2,446.25,3679.26,342.5
262143,124919,383.38,348,1423.5,3600.48,2306.46,31900.4,364.5,1815.06,342.8
262143,139455,1271.94,361.34,1702.5,4984.98,2065.44,15103.9,506.25,12788.9,342.9
262143,249697,6069.7,1846.14,5285.25,53064.2,9917.7,45785.2,911.25,64577.8,343.6
262143,149362,1474.94,942.5,2589.75,20325.2,5918.64,60148.1,504,13003.4,343.7
262143,79633.3,704.7,292.9,1059.75,4188.6,1499.94,11377.1,279.75,5839.08,343.8
262143,262143,5659.06,1363,3542.25,7710.3,4677.66,58442.3,1012.5,60803.3,344.1
227725,83017.7,855.5,305.66,1731,8150.22,2449.98,12594.7,387,6445.92,344.3
146703,63940.5,1936.04,6007.06,878.25,972.66,1650.48,44589.5,243,2347.02,344.4
165300,66715,3253.8,9361.2,875.25,749.58,1537.38,39641.9,231,1822.86,344.6
128880,77616.2,2524.74,6941.44,804,661.44,1196.52,33390.2,201.75,1628.64,344.8
262143,100802,895.52,361.34,1659,12002.6,3020.94,30122.8,300,10289.8,345
148666,111063,3915.58,9629.74,1577.25,1461.72,1721.46,30452,449.25,2410.2,345.1
262143,123288,305.66,263.32,1622.25,5481.06,2203.5,19524.2,369.75,1824.42,345.3
158926,171988,1350.82,827.66,2379.75,6939.66,3819.66,52309.9,612.75,9444.24,345.3
220733,86375.6,5585.98,14634,1154.25,1035.84,1231.62,24341.5,286.5,3148.08,345.4
232464,115987,5669.5,13471.7,1962.75,2059.2,2029.56,18691.9,599.25,3539.64,345.8
251887,262143,4269.96,8845,6815.25,7605,6976.32,30481.6,2250,9136.14,345.9
262143,126338,4931.74,1177.4,2256.75,7205.64,3160.56,38390,534,53720.2,345.9
246036,100454,6084.78,14348,1958.25,2084.94,1893.06,18089,625.5,5263.44,346.1
262143,181611,658.88,537.66,2307.75,8464.56,3518.58,43872.7,570,2787.72,346.2
262143,262143,9014.36,21197.8,4000.5,3798.6,5787.6,149043,1245,8490.3,346.4
218843,78878.3,509.24,171.68,1880.25,13545.5,2970.24,7544.16,346.5,4188.6,346.6
181451,74207.6,7894.96,18713.1,1492.5,1350.18,1250.34,10650.1,443.25,1816.62,347.1
105903,42116.1,2757.32,5806.38,447,323.7,799.5,25155.8,111,890.76,347.2
213017,150134,1137.38,387.44,1711.5,4047.42,1989,12317,513.75,12636.8,347.3
141445,72725.6,4786.74,10779.9,1260.75,1372.02,1669.2,41151.2,348,3381.3,347.4
262143,262143,10322.8,2188.34,5976.75,11400.5,7244.64,82667.5,1620.75,111073,348.3
166142,87420.8,3857.58,9908.72,2250.75,2419.56,2712.84,38216.9,634.5,3632.46,348.7
225392,112038,1906.46,513.3,1465.5,4605.12,1674.66,14197.6,381,19634.2,348.9
160507,56628.8,3912.68,9127.46,912.75,956.28,985.92,15777.1,285,1531.92,349.2
262143,262143,6721.62,10198.1,4710.75,7575.36,5304.78,59573.3,1310.25,30879.4,349.4
118363,97627.1,4279.24,10771.2,1778.25,1304.16,2683.98,81572.4,572.25,3910.92,349.8
262143,197832,5784.34,11338.4,3233.25,7527.78,4543.5,62767.4,927,15241.2,349.9
179887,101141,1972.58,3359.36,1743,8173.62,9761.7,220506,468,14363.7,350
118131,58304.2,345.1,258.68,690.75,1833.78,1040.52,15961.1,173.25,2880.54,350.2
125572,81861.8,357.28,290.58,1373.25,6974.76,2070.9,13283.4,323.25,927.42,351.8
262143,131686,557.96,1135.06,2733.75,14194.4,5060.64,51590.8,610.5,3130.14,352
219791,135970,7324.24,17348.4,3189.75,3666.78,4645.68,101285,1062.75,5135.52,352
262143,262143,13808.1,2781.68,8586,63836.8,14348.9,90497.2,1728,141391,352.5
190016,90149.3,5019.9,10548.5,1918.5,1767.48,1592.76,15113.3,566.25,5133.96,352.9
80945.2,70531.5,1705.2,4328.54,1511.25,1613.82,1343.94,16727.9,396.75,1805.7,353
199016,93763,3069.94,7892.64,1721.25,6082.44,4024.8,104031,471.75,3885.96,353.7
217255,78533.5,601.46,314.36,933,3513.12,1139.58,9798.36,219,5236.92,354.1
143747,121861,597.4,1353.14,1452.75,1589.64,1200.42,2124.72,477,1460.16,354.6
173635,145464,577.1,438.48,2050.5,4304.04,2272.14,17636.6,546,2542.8,355.2
262143,262143,3441.72,736.6,4167.75,11661.8,5062.2,20173.9,1219.5,34343.4,355.3
204217,160872,2118.74,509.82,1740.75,5967,2226.9,14536.9,455.25,26727.5,355.7
148906,59832.2,135.72,306.82,795,3991.26,1390.74,12474.5,147,897.78,356
262143,228104,8519.62,1650.68,3774,13750.6,5556.72,57733.3,977.25,96869.8,357.6
262143,262143,3019.48,871.74,4685.25,9363.12,5655.78,27700.9,1403.25,25850,357.7
262143,113102,914.66,613.06,1437,7955.22,2710.5,27382.7,336.75,6020.82,357.9
262143,85247.8,526.06,295.22,1509.75,9241.44,2344.68,11191.4,366,996.84,358.5
262143,141523,2423.24,859.56,1890.75,8987.94,2542.8,20609.2,467.25,25631.6,358.8
176182,71741.3,321.9,139.2,822,3237.78,1109.94,12770.9,186,3763.5,359.2
262143,198235,631.62,771.98,3627.75,22770.5,6281.34,48986.3,687,3008.46,359.2
262143,262143,3812.92,1495.82,3081.75,9219.6,5072.34,78126.4,765,31329.5,359.3
262143,233656,6495.42,2830.98,3960.75,22643.4,6273.54,59248,928.5,66393.6,359.3
230252,85117.5,614.22,670.48,1284,6037.98,2822.04,36349.6,237.75,4978.74,359.7
262143,69636.1,712.82,210.54,1152.75,6564.48,1689.48,9849.06,285.75,5033.34,360.3
166644,76281.7,4174.84,9505.04,1308.75,1186.38,1292.46,12984.7,382.5,2646.54,360.6
243145,99436.7,238.96,152.54,1336.5,8070.66,1939.86,6537.18,291.75,1599,362.2
262143,212300,1094.46,767.34,3351,17638.9,5645.64,46036.4,789,7975.5,362.4
262143,237035,3390.68,1295.14,3225,11643.8,4677.66,47744.6,828,36314.5,362.4
147678,142281,8678.54,18704.4,2699.25,2548.26,3095.82,65204.1,835.5,4196.4,362.6
262143,78295.6,1621.1,446.02,1276.5,7285.2,2170.74,21428.9,288,16064.1,362.7
250668,77810.5,916.98,361.34,1293,6689.28,2119.26,16514.2,301.5,6626.88,363.1
262143,143282,280.72,279.56,1482.75,7746.96,2641.86,25250.2,329.25,1872.78,363.3
262143,55032.1,733.7,223.88,1042.5,3502.2,1460.94,12410.6,239.25,6563.7,363.3
228670,69568.2,636.26,278.98,1065.75,3658.98,1712.1,16804.3,258.75,7199.4,363.4
182293,86472.4,647.86,470.96,856.5,1264.38,1331.46,17952.5,241.5,8239.92,363.5
262143,137916,729.64,432.1,1854,10755.4,3582.54,36914.3,428.25,7577.7,363.7
209272,117098,778.36,624.66,1806.75,6765.72,2866.5,30196.1,495,6715.02,364.2
262143,262143,5115.6,3115.76,6555.75,44637.1,13699.1,160093,1204.5,57535.1,364.7
262143,220621,4635.94,1417.52,2832,6108.96,3782.22,42712,814.5,52715.5,364.7
262143,105724,1244.1,349.16,1542.75,1872,1871.22,10331.9,464.25,9290.58,365.1
195226,103910,5481,14195.5,1660.5,1780.74,1400.1,6602.7,528,4059.9,365.4
262143,193534,4144.68,966.86,4212.75,12337.3,5806.32,33175.7,1327.5,37292.6,365.5
254032,86719.6,748.2,267.96,2187,21162.2,4327.44,15577.4,408,3389.88,365.6
262143,168083,1481.32,1347.34,2726.25,16422.9,5942.04,70859.9,592.5,12726.5,366.1
132203,93986.1,4127.86,10433,1696.5,1652.04,2589.6,79120.9,564.75,3983.46,366.2
259766,84796.1,697.74,373.52,1300.5,9569.82,2607.54,25805.5,204,3909.36,366.3
222778,100770,4833.72,9872.18,1528.5,1747.98,1524.12,10959.8,453.75,2857.92,366.4
262143,158122,1843.82,587.54,2426.25,10841.2,3408.6,19032.8,554.25,17234.9,366.6
262143,130666,396.14,281.3,2151,16667,3586.44,16837.9,474,4329,366.6
262143,142647,4673.06,10323.4,2097,2723.76,2118.48,11211.7,779.25,3262.74,367.3
262143,262143,12227,2543.3,5453.25,15090.7,6376.5,70530.7,1497.75,126037,367.3
262143,181432,357.28,528.96,2907,13146.9,3883.62,21792.4,678.75,2839.2,367.7
136282,138493,4624.92,11374.4,3679.5,3892.98,4933.5,88492.6,1227,6356.22,367.8
211951,66198.6,4333.76,9234.76,1479,1415.7,1678.56,25609,486.75,4045.86,367.9
262143,113793,6325.48,15775.4,2069.25,2162.94,2361.06,42868,635.25,3684.72,368.4
240570,133556,2885.5,675.12,1907.25,7127.64,2468.7,21953.1,443.25,32952.7,368.4
179164,129861,7158.94,17442.9,2401.5,2432.82,2308.02,24249.4,688.5,3403.92,368.5
262143,130073,1842.08,734.28,2711.25,11483.9,3915.6,31292.8,764.25,16705.3,368.7
262143,107038,492.42,397.3,1455,11271.8,2675.4,19564.7,288.75,7398.3,368.7
200751,82665.2,4990.32,13456,1830.75,2059.2,1795.56,17044.6,543,2363.4,368.9
163103,87682.1,4939.28,13955.4,1454.25,1555.32,4243.98,117460,414.75,4387.5,368.9
155481,74181.9,3301.94,7479.68,1009.5,904.8,1240.2,27259.4,361.5,1661.4,369.2
